purchase_detail_id,purchase_id,sell_id,purchase_det_number,purchase_det_price,purchase_det_state
1002,323,2319,2,30000,2
1003,323,2376,2,37000,2
1004,324,7796,2,35000,2
1005,324,8013,3,30000,1
1006,324,7619,1,23000,2
1007,324,8212,3,27000,1
1008,325,931,1,20000,2
1009,325,1247,1,30000,1
1010,325,11547,3,33000,2
1011,325,1003,1,20000,2
1012,326,96,2,35000,2
1013,326,214,1,20000,2
1014,326,11377,2,18000,2
1015,326,40,1,20000,2
1016,326,217,1,35000,2
1017,327,11441,3,18000,2
1018,328,4774,2,33000,2
1019,328,4869,3,20000,2
1020,328,13656,1,37000,2
1021,328,4431,2,27000,2
1022,328,12090,2,33000,2
1023,329,2408,1,30000,2
1024,329,11770,2,23000,2
1025,329,2476,2,25000,2
1026,330,9169,3,28000,2
1027,330,9105,1,20000,2
1028,330,9018,1,30000,1
1029,331,12602,2,28000,1
1030,331,7319,1,18000,2
1031,332,5046,2,33000,1
1032,332,12176,3,35000,2
1033,332,4902,1,22000,2
1034,332,4954,1,28000,1
1035,333,14179,3,23000,1
1036,333,11088,2,30000,1
1037,334,4589,1,18000,2
1038,334,4720,1,32000,2
1039,334,4840,2,25000,2
1040,334,4660,1,20000,2
1041,335,13416,3,33000,2
1042,335,2014,1,28000,2
1043,336,1279,2,28000,2
1044,336,1294,3,32000,2
1045,336,932,3,27000,2
1046,337,7594,1,35000,2
1047,337,12603,3,23000,2
1048,337,7282,3,25000,2
1049,337,13868,1,22000,2
1050,338,942,2,22000,2
1051,338,858,2,25000,2
1052,338,997,3,28000,2
1053,338,13372,2,32000,1
1054,339,2543,3,32000,2
1055,339,13510,2,25000,2
1056,340,9745,2,18000,2
1057,340,9801,3,33000,2
1058,340,9795,1,23000,2
1059,341,1517,3,25000,2
1060,341,1508,2,20000,2
1061,341,11628,2,22000,2
1062,341,1462,1,35000,2
1063,342,9657,2,28000,1
1064,342,9574,2,20000,2
1065,343,1600,1,22000,2
1066,343,11672,2,33000,1
1067,343,1902,3,32000,2
1068,343,11682,2,37000,2
1069,343,1453,1,37000,2
1070,344,8372,1,20000,2
1071,344,8255,2,37000,1
1072,344,8270,1,35000,2
1073,344,8334,2,30000,1
1074,344,8392,3,25000,1
1075,345,4982,1,33000,2
1076,345,14586,1,20000,2
1077,345,4948,3,37000,2
1078,345,5093,2,30000,2
1079,345,5027,2,22000,2
1080,346,7207,2,37000,2
1081,346,7067,2,18000,2
1082,346,6881,3,27000,2
1083,346,6941,2,30000,2
1084,346,7111,1,28000,2
1085,347,5827,2,20000,2
1086,347,5824,2,28000,2
1087,348,11299,2,25000,2
1088,348,11126,3,18000,1
1089,348,10992,1,33000,2
1090,348,10930,1,25000,2
1091,349,11204,1,33000,2
1092,349,10834,1,32000,2
1093,349,10776,1,25000,1
1094,349,11198,3,33000,2
1095,349,11188,2,37000,2
1096,350,1556,3,18000,2
1097,350,13429,1,33000,2
1098,350,1622,2,27000,2
1099,351,5958,2,33000,2
1100,351,5982,2,22000,2
1101,352,9174,1,32000,1
1102,352,8992,1,18000,2
1103,352,14924,3,27000,2
1104,352,9158,1,27000,2
1105,353,3824,3,22000,1
1106,353,3756,1,22000,2
1107,353,11981,2,23000,2
1108,353,11989,2,25000,1
1109,354,14824,2,37000,2
1110,354,7778,2,28000,2
1111,354,14836,1,35000,2
1112,354,7866,2,18000,2
1113,354,7908,3,27000,2
1114,355,6889,1,28000,2
1115,355,12503,3,22000,2
1116,356,408,3,37000,2
1117,357,12922,1,33000,2
1118,357,9543,2,35000,2
1119,357,9456,2,18000,2
1120,357,9383,2,35000,2
1121,358,2359,1,22000,2
1122,358,2347,2,33000,2
1123,359,274,2,28000,1
1124,359,303,3,25000,2
1125,359,367,1,20000,2
1126,360,11693,1,23000,2
1127,360,2009,3,33000,2
1128,361,12470,3,37000,2
1129,361,6495,1,28000,1
1130,361,6541,3,28000,2
1131,362,7370,1,28000,2
1132,362,7537,2,23000,1
1133,362,7266,1,35000,2
1134,362,12611,1,22000,1
1135,363,2081,3,25000,1
1136,363,2112,1,27000,1
1137,363,14361,1,30000,2
1138,363,2154,1,25000,1
1139,363,11724,3,28000,2
1140,364,12994,3,22000,2
1141,364,9784,3,27000,2
1142,365,12060,1,33000,1
1143,365,3914,3,37000,2
1144,365,11970,3,25000,2
1145,366,6024,2,18000,2
1146,367,8294,2,33000,2
1147,368,12199,2,18000,1
1148,368,4905,3,37000,2
1149,369,4899,3,30000,2
1150,369,5054,3,23000,2
1151,369,4912,1,28000,2
1152,369,5059,1,35000,2
1153,369,4891,2,22000,2
1154,370,2611,3,20000,2
1155,370,3074,3,20000,2
1156,370,14411,3,22000,2
1157,371,9786,2,27000,2
1158,371,9801,1,33000,1
1159,371,12979,2,33000,2
1160,371,9787,3,30000,1
1161,371,12978,1,25000,2
1162,372,8225,1,30000,1
1163,372,8292,3,32000,2
1164,372,12778,3,35000,2
1165,372,8352,2,23000,1
1166,373,14188,3,35000,2
1167,373,11390,3,32000,2
1168,373,165,3,20000,2
1169,374,9790,2,23000,1
1170,374,9763,1,35000,2
1171,374,9743,2,18000,2
1172,374,9784,2,27000,2
1173,375,1469,3,23000,1
1174,375,1937,1,25000,2
1175,375,13409,3,32000,2
1176,376,7008,1,22000,2
1177,376,7103,3,33000,2
1178,376,6988,2,27000,2
1179,376,7114,3,30000,2
1180,376,6872,1,23000,2
1181,377,438,3,35000,2
1182,377,265,3,30000,1
1183,378,12795,2,23000,1
1184,379,8766,1,23000,2
1185,379,13961,1,20000,2
1186,380,11062,1,20000,2
1187,380,11300,2,35000,2
1188,380,11118,3,20000,1
1189,380,13226,1,20000,2
1190,381,8324,1,23000,2
1191,381,8457,2,18000,2
1192,381,8559,3,20000,2
1193,382,5076,3,32000,2
1194,382,5107,3,22000,2
1195,382,5000,3,25000,2
1196,382,5105,2,30000,2
1197,383,11200,2,20000,2
1198,384,2452,1,28000,2
1199,384,2269,2,18000,2
1200,384,2275,1,28000,2
1201,385,4946,1,35000,2
1202,386,14789,1,27000,2
1203,387,13758,2,30000,2
1204,387,5937,1,22000,2
1205,387,12352,2,35000,2
1206,387,6044,2,28000,1
1207,388,12979,3,33000,2
1208,388,9743,3,18000,1
1209,389,5477,1,23000,2
1210,389,5331,2,18000,2
1211,389,5346,1,30000,2
1212,390,7934,1,25000,2
1213,390,7679,2,37000,2
1214,390,7841,3,28000,2
1215,390,7716,1,23000,2
1216,390,14842,1,28000,2
1217,391,385,1,28000,2
1218,391,239,2,20000,1
1219,391,241,1,35000,2
1220,391,13278,1,35000,2
1221,392,12400,1,33000,1
1222,392,6357,2,35000,2
1223,393,12307,3,27000,2
1224,393,5526,3,28000,2
1225,393,5871,1,27000,1
1226,394,5004,3,33000,2
1227,394,4977,1,37000,2
1228,394,12197,3,27000,2
1229,394,14586,2,20000,2
1230,395,5766,1,28000,2
1231,396,958,2,33000,1
1232,396,1398,2,35000,2
1233,396,1337,2,33000,2
1234,396,1058,3,37000,2
1235,397,55,2,20000,2
1236,398,12960,3,33000,2
1237,399,8471,1,18000,2
1238,399,12757,2,18000,1
1239,400,13844,1,28000,2
1240,400,6933,2,28000,2
1241,400,6991,1,35000,2
1242,400,12518,1,25000,2
1243,400,13839,2,27000,2
1244,401,1704,1,30000,2
1245,401,11677,3,35000,2
1246,401,1570,2,18000,2
1247,402,12750,2,30000,1
1248,402,8398,2,32000,2
1249,403,14033,2,18000,2
1250,403,14020,3,23000,2
1251,403,9474,3,35000,2
1252,403,9472,3,37000,2
1253,404,12630,1,18000,2
1254,404,7676,2,37000,1
1255,404,7990,3,28000,2
1256,404,7737,1,25000,2
1257,405,1433,1,33000,2
1258,405,14299,2,22000,2
1259,405,1984,3,20000,2
1260,405,13430,3,27000,2
1261,405,1889,3,22000,1
1262,406,7592,2,25000,2
1263,407,5003,3,37000,2
1264,407,4919,3,33000,2
1265,407,4958,1,28000,2
1266,407,12194,2,30000,2
1267,408,13425,3,23000,2
1268,408,1940,1,18000,2
1269,408,11681,3,35000,1
1270,409,10057,3,18000,2
1271,410,8912,2,18000,2
1272,411,14049,3,25000,1
1273,412,7503,3,37000,2
1274,412,7319,2,18000,2
1275,413,12107,3,32000,2
1276,413,12098,3,18000,2
1277,413,4835,3,20000,2
1278,413,14561,1,33000,1
1279,414,6492,2,32000,2
1280,414,6744,1,28000,2
1281,414,12496,1,25000,2
1282,414,6686,2,30000,2
1283,415,12835,1,37000,2
1284,415,8877,1,33000,2
1285,415,12836,2,22000,2
1286,415,8847,2,22000,2
1287,416,8418,1,32000,1
1288,416,8548,1,28000,2
1289,417,13564,1,22000,2
1290,417,14441,3,23000,1
1291,418,5885,1,22000,2
1292,418,12358,3,33000,2
1293,418,5987,3,35000,2
1294,418,5911,1,18000,2
1295,418,6063,3,30000,2
1296,419,11643,1,35000,2
1297,419,1547,3,18000,2
1298,419,1513,2,28000,2
1299,420,6956,2,37000,2
1300,420,7118,1,35000,2
1301,420,14778,3,20000,2
1302,420,7170,2,30000,2
1303,421,7242,3,30000,1
1304,421,13866,1,28000,2
1305,421,7365,2,37000,2
1306,421,7518,3,32000,2
1307,421,7484,3,23000,2
1308,422,12381,3,22000,2
1309,422,6409,3,28000,2
1310,422,6440,1,18000,2
1311,422,13776,3,23000,1
1312,423,3813,2,28000,2
1313,423,4061,2,35000,2
1314,423,4034,3,25000,1
1315,423,3937,3,22000,1
1316,424,9230,2,37000,2
1317,424,9336,3,22000,2
1318,424,9221,1,22000,2
1319,424,9041,2,27000,2
1320,425,9580,2,32000,1
1321,425,9555,2,27000,2
1322,425,9457,1,33000,2
1323,426,4023,1,23000,2
1324,426,3948,2,35000,2
1325,427,9736,2,23000,2
1326,427,9744,1,22000,2
1327,427,9743,2,18000,2
1328,427,12993,2,35000,2
1329,428,8650,3,18000,2
1330,429,3134,2,33000,1
1331,429,14450,3,32000,2
1332,429,3378,1,25000,1
1333,430,6191,1,23000,2
1334,430,12429,2,27000,1
1335,430,6227,1,20000,2
1336,430,6143,1,28000,2
1337,431,11479,1,33000,2
1338,431,630,1,37000,1
1339,431,668,3,33000,2
1340,431,469,3,28000,2
1341,432,8532,1,35000,2
1342,433,5974,2,18000,2
1343,434,2056,1,20000,2
1344,434,2221,3,22000,1
1345,434,2147,1,32000,2
1346,434,2048,1,22000,2
1347,435,13447,1,37000,2
1348,435,2101,3,33000,1
1349,435,2236,1,20000,2
1350,435,2113,1,20000,2
1351,435,13453,3,20000,1
1352,436,7250,1,37000,2
1353,437,3568,2,20000,1
1354,437,3679,3,18000,2
1355,437,13566,1,27000,2
1356,437,3585,3,32000,2
1357,438,5827,1,20000,1
1358,438,5666,3,27000,1
1359,438,5573,2,35000,2
1360,438,5631,2,33000,2
1361,439,7378,3,23000,1
1362,439,7519,1,28000,1
1363,439,7461,3,25000,1
1364,440,9802,2,30000,2
1365,440,9781,2,30000,2
1366,440,9793,2,37000,2
1367,440,14051,3,27000,2
1368,441,11855,1,33000,2
1369,441,3048,3,20000,2
1370,442,11312,1,28000,1
1371,442,15065,2,30000,2
1372,442,11344,2,30000,2
1373,442,11008,2,22000,1
1374,442,13241,1,25000,2
1375,443,5029,3,35000,2
1376,443,5050,2,18000,2
1377,443,4908,3,32000,2
1378,443,5034,1,28000,2
1379,444,3730,1,30000,1
1380,444,13607,2,28000,2
1381,444,13616,3,28000,1
1382,445,5675,1,23000,2
1383,445,5661,3,18000,2
1384,445,5519,1,18000,2
1385,446,13862,3,22000,1
1386,447,2192,3,20000,2
1387,447,14347,3,18000,2
1388,447,14346,2,28000,2
1389,447,2084,3,33000,2
1390,448,5505,1,30000,2
1391,448,12288,1,20000,2
1392,448,5533,1,35000,2
1393,449,8516,2,37000,2
1394,449,12782,1,37000,2
1395,449,8226,3,22000,2
1396,449,8553,1,18000,2
1397,450,8807,1,35000,1
1398,450,12799,3,27000,2
1399,450,12797,1,32000,2
1400,451,12977,1,18000,2
1401,451,9796,3,30000,2
1402,451,9741,3,37000,2
1403,451,9786,2,27000,2
1404,452,12139,1,32000,2
1405,452,4300,2,25000,2
1406,452,4654,3,32000,2
1407,452,4813,1,37000,1
1408,452,4865,1,23000,2
1409,453,7086,3,32000,2
1410,453,7188,2,28000,2
1411,453,7109,2,27000,2
1412,453,14771,3,33000,2
1413,453,7175,1,37000,2
1414,454,8593,2,27000,2
1415,455,5421,2,23000,2
1416,456,4972,2,18000,1
1417,456,5017,2,27000,2
1418,456,4905,3,37000,2
1419,456,5072,1,20000,2
1420,457,1872,2,20000,2
1421,458,7633,2,23000,2
1422,458,14836,3,35000,2
1423,458,8099,3,30000,2
1424,458,7700,3,23000,2
1425,459,12508,3,25000,2
1426,460,5505,1,30000,2
1427,460,5789,2,20000,2
1428,460,5762,3,37000,2
1429,460,5778,3,32000,2
1430,460,5634,3,23000,2
1431,461,12635,3,25000,2
1432,461,14839,3,30000,1
1433,462,9327,1,35000,2
1434,462,9226,3,20000,2
1435,462,9107,3,33000,2
1436,463,11733,2,22000,2
1437,463,2215,3,35000,2
1438,463,2149,1,25000,1
1439,464,7212,2,23000,1
1440,464,6873,2,22000,2
1441,464,7124,1,28000,2
1442,465,13015,2,25000,2
1443,465,10035,3,32000,2
1444,465,9811,1,30000,2
1445,465,9976,1,22000,2
1446,465,9925,2,20000,1
1447,466,5494,2,32000,2
1448,466,14643,1,22000,1
1449,466,5619,1,20000,2
1450,466,5720,2,37000,2
1451,466,5826,1,18000,2
1452,467,11689,3,18000,2
1453,467,11625,1,23000,2
1454,468,10211,3,32000,1
1455,468,13059,1,22000,2
1456,468,10440,2,18000,2
1457,469,1187,3,27000,2
1458,469,11535,3,22000,1
1459,469,1237,1,37000,2
1460,469,851,2,22000,2
1461,469,833,3,28000,1
1462,470,6504,3,25000,2
1463,471,3471,2,33000,2
1464,471,3593,1,25000,2
1465,471,3648,3,28000,2
1466,472,3604,2,20000,1
1467,473,790,2,37000,2
1468,473,11466,1,30000,2
1469,473,621,2,27000,1
1470,473,729,1,27000,2
1471,473,13305,3,30000,2
1472,474,331,3,22000,2
1473,474,399,3,37000,1
1474,475,1927,2,22000,2
1475,475,11617,1,23000,2
1476,475,1797,1,28000,2
1477,475,1900,3,22000,2
1478,475,1584,1,20000,1
1479,476,9404,1,27000,2
1480,477,10061,3,35000,2
1481,478,7971,2,22000,1
1482,478,7610,1,30000,2
1483,478,7745,2,23000,2
1484,479,3727,1,20000,2
1485,480,9031,1,18000,2
1486,480,9322,3,20000,2
1487,480,9164,1,22000,2
1488,481,3606,3,27000,2
1489,481,11942,2,20000,2
1490,481,14480,2,30000,2
1491,482,3310,2,37000,1
1492,482,11873,3,25000,2
1493,483,178,1,20000,2
1494,483,77,1,35000,1
1495,483,11374,3,20000,2
1496,483,134,2,23000,2
1497,484,7962,2,32000,2
1498,484,8106,2,22000,2
1499,484,7773,1,30000,2
1500,484,7691,1,30000,2
1501,485,3040,1,23000,2
1502,485,2534,2,32000,2
1503,485,2795,3,27000,2
1504,485,2927,2,37000,1
1505,485,2813,2,37000,2
1506,486,8835,1,32000,2
1507,487,7752,3,25000,2
1508,487,13932,3,27000,2
1509,487,7859,1,27000,1
1510,487,8139,1,22000,1
1511,488,7038,2,22000,2
1512,488,6951,2,20000,2
1513,488,6977,2,33000,2
1514,488,12559,2,22000,2
1515,488,12509,3,30000,1
1516,489,10483,3,25000,2
1517,489,13103,1,28000,1
1518,489,14130,3,28000,2
1519,489,10270,1,37000,2
1520,489,13160,1,25000,2
1521,490,4113,1,23000,2
1522,490,13618,2,18000,1
1523,491,8516,3,37000,2
1524,491,8477,2,32000,2
1525,492,7974,3,23000,2
1526,492,12634,1,18000,2
1527,492,8131,2,20000,2
1528,493,3501,1,25000,2
1529,493,3660,3,30000,2
1530,493,3652,3,18000,2
1531,494,9241,3,27000,2
1532,494,9203,3,33000,2
1533,494,12892,2,30000,2
1534,494,9284,3,30000,2
1535,494,14906,3,20000,2
1536,495,8787,3,30000,2
1537,495,8622,1,25000,2
1538,495,8717,3,32000,2
1539,496,11403,1,27000,2
1540,496,40,1,20000,2
1541,496,36,1,37000,1
1542,496,129,1,22000,2
1543,497,1985,1,35000,1
1544,497,1959,2,23000,2
1545,497,1835,3,22000,1
1546,497,1897,2,25000,1
1547,497,13382,1,37000,2
1548,498,8352,2,23000,2
1549,499,5975,3,27000,2
1550,499,6065,3,28000,2
1551,500,11726,1,23000,2
1552,501,2069,2,20000,2
1553,501,2137,1,32000,2
1554,501,2157,3,30000,2
1555,501,11735,1,23000,2
1556,501,13444,1,35000,2
1557,502,5952,3,32000,2
1558,503,5604,3,37000,2
1559,503,5501,1,20000,2
1560,504,11960,1,25000,1
1561,504,14483,1,37000,1
1562,504,3642,3,23000,2
1563,505,14494,2,35000,2
1564,505,3979,3,30000,1
1565,505,3848,1,23000,2
1566,505,4215,2,23000,1
1567,506,1699,2,20000,2
1568,506,14329,2,33000,1
1569,507,8070,1,33000,1
1570,508,9795,1,23000,2
1571,508,9764,2,18000,2
1572,509,6649,2,18000,2
1573,509,6490,1,20000,2
1574,509,14741,3,30000,1
1575,510,2028,1,35000,2
1576,510,11711,2,32000,2
1577,511,8400,1,37000,2
1578,511,8567,2,23000,2
1579,511,8369,1,28000,2
1580,512,7297,3,30000,1
1581,512,7378,3,23000,2
1582,512,13863,1,37000,2
1583,512,12593,2,33000,2
1584,513,7708,3,35000,2
1585,513,7875,3,35000,2
1586,513,12642,2,20000,2
1587,513,7967,3,20000,2
1588,513,7803,1,20000,2
1589,514,7248,3,27000,2
1590,514,7376,3,32000,2
1591,514,14793,1,20000,2
1592,514,7301,2,37000,2
1593,514,12581,1,28000,2
1594,515,2390,1,22000,2
1595,515,11773,1,28000,2
1596,516,7907,3,33000,2
1597,516,7994,3,20000,2
1598,517,11240,2,35000,1
1599,517,10887,2,32000,2
1600,518,6703,1,28000,2
1601,518,6603,3,20000,2
1602,519,795,2,32000,2
1603,519,629,1,33000,2
1604,519,14241,2,35000,1
1605,520,13179,3,27000,2
1606,520,11195,2,37000,2
1607,520,11310,1,23000,2
1608,521,9038,2,37000,2
1609,521,9024,3,25000,1
1610,522,12991,1,20000,2
1611,522,9784,3,27000,2
1612,523,11131,3,23000,2
1613,524,9926,1,33000,2
1614,524,9889,2,25000,2
1615,524,9816,3,18000,1
1616,524,14068,2,35000,2
1617,524,9888,2,33000,2
1618,525,12190,1,27000,2
1619,525,5012,2,20000,2
1620,525,13691,2,23000,2
1621,526,9402,3,27000,2
1622,526,9475,2,30000,2
1623,526,9385,3,35000,2
1624,526,9678,2,18000,2
1625,527,11188,3,37000,2
1626,528,5938,1,30000,2
1627,528,5931,3,35000,2
1628,529,6358,1,37000,2
1629,529,12387,3,32000,1
1630,529,6333,2,28000,1
1631,529,6401,3,22000,2
1632,530,2471,3,23000,2
1633,531,7496,1,33000,1
1634,531,12573,2,22000,2
1635,531,7567,2,20000,2
1636,531,7493,1,27000,2
1637,532,1398,3,35000,1
1638,532,13360,1,25000,2
1639,532,1169,1,27000,2
1640,532,1345,1,27000,2
1641,533,494,3,28000,2
1642,534,10338,2,18000,2
1643,534,13082,2,37000,2
1644,534,10711,3,27000,1
1645,535,8552,1,28000,1
1646,535,8309,3,23000,2
1647,535,8572,2,35000,2
1648,535,8505,2,22000,2
1649,536,218,2,22000,2
1650,536,168,1,18000,2
1651,536,57,1,27000,2
1652,536,182,2,20000,2
1653,537,11004,3,33000,2
1654,538,4744,1,22000,2
1655,538,12070,2,25000,2
1656,538,4364,3,22000,2
1657,539,5439,3,23000,2
1658,540,3985,2,25000,2
1659,540,4117,2,23000,2
1660,540,4018,3,18000,2
1661,540,4193,1,20000,2
1662,540,4019,2,32000,2
1663,541,12525,1,35000,1
1664,542,6040,2,28000,2
1665,542,6043,3,25000,2
1666,543,12470,2,37000,2
1667,543,6575,2,35000,2
1668,543,12442,2,35000,2
1669,543,6767,3,37000,2
1670,544,9740,1,22000,2
1671,544,9752,2,30000,2
1672,544,9785,3,18000,2
1673,544,9759,1,22000,2
1674,544,9797,3,35000,2
1675,545,4901,2,22000,2
1676,545,4978,1,22000,2
1677,545,4916,3,35000,1
1678,545,4913,2,22000,2
1679,545,5091,2,23000,2
1680,546,2653,2,32000,2
1681,546,3006,1,18000,2
1682,546,11793,1,32000,2
1683,546,2785,2,27000,1
1684,546,3010,2,22000,2
1685,547,4978,3,22000,2
1686,547,4955,3,37000,2
1687,547,5005,2,27000,2
1688,547,5026,3,27000,2
1689,547,14581,3,33000,2
1690,548,4856,1,35000,2
1691,548,4361,1,30000,2
1692,548,4296,1,37000,2
1693,548,12123,1,33000,1
1694,549,14520,1,22000,2
1695,549,3764,1,37000,2
1696,550,12272,3,27000,2
1697,550,5424,1,35000,1
1698,550,5148,2,22000,2
1699,550,5136,1,23000,1
1700,551,54,3,35000,2
1701,551,81,1,35000,2
1702,551,47,2,20000,2
1703,551,93,2,28000,2
1704,551,137,2,27000,2
1705,552,10453,3,27000,2
1706,552,10499,2,22000,2
1707,552,10556,1,30000,2
1708,553,14878,1,32000,2
1709,553,8806,3,22000,2
1710,553,12803,1,35000,1
1711,553,14883,1,20000,2
1712,553,14893,3,20000,2
1713,554,5022,2,35000,2
1714,554,5077,2,37000,2
1715,554,5018,2,23000,2
1716,554,12190,3,27000,2
1717,554,4919,1,33000,1
1718,555,8235,1,30000,2
1719,555,8228,2,32000,2
1720,556,5248,2,33000,2
1721,556,12237,3,30000,2
1722,556,5347,1,30000,1
1723,557,268,3,37000,1
1724,557,394,2,18000,2
1725,557,236,3,27000,1
1726,557,11418,3,28000,2
1727,558,14347,2,18000,2
1728,558,13445,3,23000,2
1729,558,2060,2,32000,1
1730,558,2026,3,27000,2
1731,558,2239,1,25000,2
1732,559,6895,1,30000,2
1733,559,7141,3,35000,2
1734,560,9626,1,33000,1
1735,560,9694,2,23000,2
1736,561,10476,1,35000,2
1737,561,10361,1,28000,2
1738,561,10482,3,33000,2
1739,561,10238,1,28000,2
1740,562,2188,2,33000,2
1741,562,2239,1,25000,2
1742,562,2056,3,20000,2
1743,562,2207,3,27000,2
1744,562,2106,3,20000,1
1745,563,3443,2,20000,1
1746,563,3141,2,20000,2
1747,563,14444,1,30000,2
1748,563,13540,1,25000,2
1749,564,8968,3,22000,1
1750,564,12835,1,37000,1
1751,564,8868,2,18000,1
1752,564,8927,1,18000,2
1753,565,4695,1,33000,2
1754,565,4665,2,30000,1
1755,566,9124,3,22000,1
1756,566,9152,2,22000,2
1757,567,10027,1,22000,1
1758,567,10130,1,33000,2
1759,567,10069,1,30000,2
1760,568,9784,1,27000,2
1761,568,9795,2,23000,2
1762,568,9763,2,35000,2
1763,569,9935,3,33000,2
1764,569,9906,2,20000,2
1765,569,9905,1,23000,2
1766,570,4518,3,22000,2
1767,570,12138,2,20000,2
1768,570,12100,2,30000,2
1769,571,5406,1,32000,2
1770,571,5421,1,23000,2
1771,571,5199,2,27000,1
1772,571,13709,3,22000,2
1773,572,8258,1,33000,2
1774,572,8231,3,30000,1
1775,572,8274,2,23000,2
1776,572,8567,1,23000,2
1777,572,8547,2,37000,2
1778,573,14266,1,32000,2
1779,574,9388,1,32000,2
1780,575,1916,2,27000,2
1781,575,1609,1,30000,2
1782,575,1448,1,25000,2
1783,575,1708,2,27000,2
1784,575,1736,2,30000,2
1785,576,5931,1,35000,2
1786,577,10597,1,27000,2
1787,577,15015,1,37000,2
1788,577,15012,3,35000,2
1789,578,2267,1,27000,1
1790,578,2362,1,22000,2
1791,578,2321,1,25000,2
1792,578,2271,3,25000,2
1793,579,8394,1,35000,1
1794,579,8422,2,25000,2
1795,579,8518,3,30000,2
1796,580,5178,2,32000,2
1797,580,5433,1,37000,2
1798,580,5437,3,20000,1
1799,580,5145,1,28000,2
1800,580,13708,1,37000,1
1801,581,6905,1,22000,2
1802,581,7165,3,35000,2
1803,581,7104,3,27000,2
1804,581,7071,1,30000,2
1805,581,7137,2,20000,2
1806,582,9767,3,32000,2
1807,582,9749,1,32000,2
1808,582,9796,3,30000,2
1809,582,9788,2,32000,2
1810,583,8203,1,33000,2
1811,583,8191,2,37000,2
1812,583,8198,3,37000,1
1813,584,11625,2,23000,1
1814,584,1818,2,28000,2
1815,584,13385,2,23000,2
1816,585,9162,2,23000,2
1817,585,12907,1,27000,2
1818,586,4899,3,30000,2
1819,586,4989,3,35000,2
1820,586,4991,2,27000,2
1821,587,11628,2,22000,2
1822,587,13405,1,18000,2
1823,587,1809,2,33000,2
1824,587,11686,3,30000,2
1825,587,1869,1,28000,2
1826,588,12908,1,35000,2
1827,588,9101,3,25000,2
1828,588,9018,2,30000,1
1829,589,12004,1,35000,2
1830,589,3925,1,37000,2
1831,589,4198,3,20000,2
1832,589,3804,1,35000,2
1833,589,3785,3,30000,2
1834,590,5512,2,35000,1
1835,590,5696,2,20000,2
1836,590,12292,1,22000,2
1837,591,11612,1,25000,2
1838,591,2017,2,23000,2
1839,591,1692,1,30000,2
1840,591,1800,1,25000,2
1841,592,13297,2,25000,2
1842,592,501,1,28000,2
1843,593,9167,3,20000,2
1844,593,9280,1,23000,2
1845,593,9107,1,33000,2
1846,593,9039,3,32000,1
1847,594,5945,2,27000,2
1848,594,5959,3,30000,2
1849,594,13754,1,35000,2
1850,594,6093,3,25000,1
1851,594,14677,3,23000,2
1852,595,4933,3,33000,2
1853,595,4909,3,33000,2
1854,595,5048,2,22000,2
1855,595,4901,1,22000,2
1856,596,864,2,18000,1
1857,597,5889,3,35000,2
1858,598,2205,1,28000,1
1859,598,2235,3,35000,2
1860,599,11536,3,35000,2
1861,599,13356,3,32000,2
1862,599,1051,2,18000,2
1863,600,9877,2,20000,2
1864,600,9899,1,28000,1
1865,601,14615,1,35000,2
1866,602,10078,1,22000,2
1867,603,9936,1,18000,2
1868,603,14990,1,32000,2
1869,603,10147,3,35000,1
1870,604,9817,1,33000,2
1871,604,10152,1,33000,2
1872,605,672,2,20000,2
1873,605,13317,2,32000,2
1874,605,664,1,30000,2
1875,606,10566,2,33000,2
1876,606,10576,3,22000,2
1877,607,279,2,20000,2
1878,607,371,1,18000,1
1879,608,14322,3,18000,2
1880,609,8919,1,35000,2
1881,610,2416,1,30000,2
1882,610,13465,3,25000,2
1883,610,2482,3,25000,2
1884,610,2264,3,20000,2
1885,610,2386,1,28000,2
1886,611,13973,1,22000,2
1887,611,8750,2,32000,2
1888,611,8637,2,20000,1
1889,611,8662,1,33000,1
1890,611,8775,3,23000,2
1891,612,13367,1,25000,2
1892,612,14258,1,18000,2
1893,612,1007,1,20000,2
1894,613,8655,3,22000,1
1895,613,8709,3,28000,1
1896,613,14874,3,27000,1
1897,614,9931,2,37000,2
1898,614,9990,1,25000,2
1899,614,9866,2,35000,2
1900,614,14054,2,33000,1
1901,614,9917,2,20000,2
1902,615,14295,3,27000,1
1903,615,1008,2,30000,2
1904,615,923,3,32000,2
1905,615,850,2,30000,2
1906,616,5213,3,28000,1
1907,616,12218,3,22000,2
1908,616,5251,2,37000,1
1909,617,1573,3,20000,2
1910,617,1646,2,33000,2
1911,617,11670,2,33000,2
1912,618,7511,3,35000,1
1913,618,7472,1,23000,2
1914,618,7477,3,20000,1
1915,618,14795,3,35000,2
