detail_view_n_id,wine_id,detail_view_n_time
810,642,2023-06-30 19:06:28
811,210,2023-06-30 19:06:38
812,255,2023-06-30 19:06:48
813,1186,2023-06-30 19:06:58
814,34,2023-06-30 19:07:08
815,451,2023-06-30 19:07:18
816,710,2023-06-30 19:07:28
817,1086,2023-06-30 19:07:38
818,1151,2023-06-30 19:07:48
819,591,2023-06-30 19:07:58
820,1232,2023-06-30 19:08:08
821,1264,2023-06-30 19:08:18
822,974,2023-06-30 19:08:28
823,803,2023-06-30 19:08:38
824,223,2023-06-30 19:08:48
825,387,2023-06-30 19:08:58
826,886,2023-06-30 19:09:08
827,1180,2023-06-30 19:09:18
828,1379,2023-06-30 19:09:28
829,906,2023-06-30 19:09:38
830,1372,2023-06-30 19:09:48
831,897,2023-06-30 19:09:58
832,281,2023-06-30 19:10:08
833,913,2023-06-30 19:10:18
834,327,2023-06-30 19:10:28
835,1284,2023-06-30 19:10:38
836,158,2023-06-30 19:10:48
837,1305,2023-06-30 19:10:58
838,1004,2023-06-30 19:11:08
839,179,2023-06-30 19:11:18
840,271,2023-06-30 19:11:28
841,462,2023-06-30 19:11:38
842,732,2023-06-30 19:11:48
843,287,2023-06-30 19:11:58
844,631,2023-06-30 19:12:08
845,222,2023-06-30 19:12:18
846,874,2023-06-30 19:12:28
847,1037,2023-06-30 19:12:38
848,1033,2023-06-30 19:12:48
849,1244,2023-06-30 19:12:58
850,950,2023-06-30 19:13:08
851,936,2023-06-30 19:13:18
852,477,2023-06-30 19:13:28
853,357,2023-06-30 19:13:38
854,704,2023-06-30 19:13:48
855,947,2023-06-30 19:13:58
856,1153,2023-06-30 19:14:08
857,949,2023-06-30 19:14:18
858,794,2023-06-30 19:14:28
859,833,2023-06-30 19:14:38
860,273,2023-06-30 19:14:48
861,450,2023-06-30 19:14:58
862,1131,2023-06-30 19:15:08
863,337,2023-06-30 19:15:18
864,704,2023-06-30 19:15:28
865,780,2023-06-30 19:15:38
866,325,2023-06-30 19:15:48
867,148,2023-06-30 19:15:58
868,716,2023-06-30 19:16:08
869,478,2023-06-30 19:16:18
870,1158,2023-06-30 19:16:28
871,1297,2023-06-30 19:16:38
872,888,2023-06-30 19:16:48
873,628,2023-06-30 19:16:58
874,1305,2023-06-30 19:17:08
875,73,2023-06-30 19:17:18
876,1130,2023-06-30 19:17:28
877,966,2023-06-30 19:17:38
878,965,2023-06-30 19:17:48
879,954,2023-06-30 19:17:58
880,1204,2023-06-30 19:18:08
881,70,2023-06-30 19:18:18
882,20,2023-06-30 19:18:28
883,1016,2023-06-30 19:18:38
884,321,2023-06-30 19:18:48
885,424,2023-06-30 19:18:58
886,321,2023-06-30 19:19:08
887,765,2023-06-30 19:19:18
888,1294,2023-06-30 19:19:28
889,720,2023-06-30 19:19:38
890,1180,2023-06-30 19:19:48
891,816,2023-06-30 19:19:58
892,774,2023-06-30 19:20:08
893,924,2023-06-30 19:20:18
894,918,2023-06-30 19:20:28
895,575,2023-06-30 19:20:38
896,857,2023-06-30 19:20:48
897,198,2023-06-30 19:20:58
898,904,2023-06-30 19:21:08
899,589,2023-06-30 19:21:18
900,679,2023-06-30 19:21:28
901,726,2023-06-30 19:21:38
902,67,2023-06-30 19:21:48
903,1087,2023-06-30 19:21:58
904,132,2023-06-30 19:22:08
905,218,2023-06-30 19:22:18
906,984,2023-06-30 19:22:28
907,303,2023-06-30 19:22:38
908,780,2023-06-30 19:22:48
909,639,2023-06-30 19:22:58
910,158,2023-06-30 19:23:08
911,210,2023-06-30 19:23:18
912,352,2023-06-30 19:23:28
913,876,2023-06-30 19:23:38
914,509,2023-06-30 19:23:48
915,817,2023-06-30 19:23:58
916,1304,2023-06-30 19:24:08
917,422,2023-06-30 19:24:18
918,1337,2023-06-30 19:24:28
919,335,2023-06-30 19:24:38
920,677,2023-06-30 19:24:48
921,768,2023-06-30 19:24:58
922,760,2023-06-30 19:25:08
923,1103,2023-06-30 19:25:18
924,74,2023-06-30 19:25:28
925,577,2023-06-30 19:25:38
926,638,2023-06-30 19:25:48
927,996,2023-06-30 19:25:58
928,1068,2023-06-30 19:26:08
929,40,2023-06-30 19:26:18
930,380,2023-06-30 19:26:28
931,931,2023-06-30 19:26:38
932,799,2023-06-30 19:26:48
933,389,2023-06-30 19:26:58
934,363,2023-06-30 19:27:08
935,765,2023-06-30 19:27:18
936,906,2023-06-30 19:27:28
937,843,2023-06-30 19:27:38
938,4,2023-06-30 19:27:48
939,1070,2023-06-30 19:27:58
940,290,2023-06-30 19:28:08
941,1132,2023-06-30 19:28:18
942,73,2023-06-30 19:28:28
943,1094,2023-06-30 19:28:38
944,974,2023-06-30 19:28:48
945,302,2023-06-30 19:28:58
946,952,2023-06-30 19:29:08
947,158,2023-06-30 19:29:18
948,117,2023-06-30 19:29:28
949,339,2023-06-30 19:29:38
950,1020,2023-06-30 19:29:48
951,1149,2023-06-30 19:29:58
952,569,2023-06-30 19:30:08
953,1322,2023-06-30 19:30:18
954,1325,2023-06-30 19:30:28
955,484,2023-06-30 19:30:38
956,322,2023-06-30 19:30:48
957,799,2023-06-30 19:30:58
958,1200,2023-06-30 19:31:08
959,898,2023-06-30 19:31:18
960,1010,2023-06-30 19:31:28
961,1183,2023-06-30 19:31:38
962,395,2023-06-30 19:31:48
963,296,2023-06-30 19:31:58
964,1121,2023-06-30 19:32:08
965,910,2023-06-30 19:32:18
966,1321,2023-06-30 19:32:28
967,686,2023-06-30 19:32:38
968,1285,2023-06-30 19:32:48
969,679,2023-06-30 19:32:58
970,890,2023-06-30 19:33:08
971,402,2023-06-30 19:33:18
972,430,2023-06-30 19:33:28
973,962,2023-06-30 19:33:38
974,1021,2023-06-30 19:33:48
975,761,2023-06-30 19:33:58
976,1153,2023-06-30 19:34:08
977,269,2023-06-30 19:34:18
978,850,2023-06-30 19:34:28
979,978,2023-06-30 19:34:38
980,391,2023-06-30 19:34:48
981,777,2023-06-30 19:34:58
982,1291,2023-06-30 19:35:08
983,171,2023-06-30 19:35:18
984,55,2023-06-30 19:35:28
985,1272,2023-06-30 19:35:38
986,6,2023-06-30 19:35:48
987,472,2023-06-30 19:35:58
988,1226,2023-06-30 19:36:08
989,364,2023-06-30 19:36:18
990,477,2023-06-30 19:36:28
991,843,2023-06-30 19:36:38
992,1386,2023-06-30 19:36:48
993,916,2023-06-30 19:36:58
994,198,2023-06-30 19:37:08
995,615,2023-06-30 19:37:18
996,640,2023-06-30 19:37:28
997,377,2023-06-30 19:37:38
998,1066,2023-06-30 19:37:48
999,226,2023-06-30 19:37:58
1000,1227,2023-06-30 19:38:08
1001,239,2023-06-30 19:38:18
1002,1083,2023-06-30 19:38:28
1003,635,2023-06-30 19:38:38
1004,1034,2023-06-30 19:38:48
1005,459,2023-06-30 19:38:58
1006,727,2023-06-30 19:39:08
1007,685,2023-06-30 19:39:18
1008,1350,2023-06-30 19:39:28
1009,515,2023-06-30 19:39:38
1010,1065,2023-06-30 19:39:48
1011,1132,2023-06-30 19:39:58
1012,988,2023-06-30 19:40:08
1013,457,2023-06-30 19:40:18
1014,799,2023-06-30 19:40:28
1015,1213,2023-06-30 19:40:38
1016,711,2023-06-30 19:40:48
1017,1277,2023-06-30 19:40:58
1018,955,2023-06-30 19:41:08
1019,730,2023-06-30 19:41:18
1020,1299,2023-06-30 19:41:28
1021,812,2023-06-30 19:41:38
1022,1028,2023-06-30 19:41:48
1023,810,2023-06-30 19:41:58
1024,784,2023-06-30 19:42:08
1025,1313,2023-06-30 19:42:18
1026,531,2023-06-30 19:42:28
1027,876,2023-06-30 19:42:38
1028,1177,2023-06-30 19:42:48
1029,350,2023-06-30 19:42:58
1030,328,2023-06-30 19:43:08
1031,833,2023-06-30 19:43:18
1032,640,2023-06-30 19:43:28
1033,206,2023-06-30 19:43:38
1034,883,2023-06-30 19:43:48
1035,659,2023-06-30 19:43:58
1036,454,2023-06-30 19:44:08
1037,747,2023-06-30 19:44:18
1038,1179,2023-06-30 19:44:28
1039,288,2023-06-30 19:44:38
1040,1098,2023-06-30 19:44:48
1041,946,2023-06-30 19:44:58
1042,328,2023-06-30 19:45:08
1043,296,2023-06-30 19:45:18
1044,1295,2023-06-30 19:45:28
1045,120,2023-06-30 19:45:38
1046,854,2023-06-30 19:45:48
1047,1216,2023-06-30 19:45:58
1048,721,2023-06-30 19:46:08
1049,570,2023-06-30 19:46:18
1050,609,2023-06-30 19:46:28
1051,686,2023-06-30 19:46:38
1052,372,2023-06-30 19:46:48
1053,190,2023-06-30 19:46:58
1054,1325,2023-06-30 19:47:08
1055,45,2023-06-30 19:47:18
1056,557,2023-06-30 19:47:28
1057,377,2023-06-30 19:47:38
1058,556,2023-06-30 19:47:48
1059,103,2023-06-30 19:47:58
1060,187,2023-06-30 19:48:08
1061,635,2023-06-30 19:48:18
1062,1162,2023-06-30 19:48:28
1063,671,2023-06-30 19:48:38
1064,198,2023-06-30 19:48:48
1065,824,2023-06-30 19:48:58
1066,674,2023-06-30 19:49:08
1067,665,2023-06-30 19:49:18
1068,677,2023-06-30 19:49:28
1069,669,2023-06-30 19:49:38
1070,941,2023-06-30 19:49:48
1071,41,2023-06-30 19:49:58
1072,875,2023-06-30 19:50:08
1073,704,2023-06-30 19:50:18
1074,660,2023-06-30 19:50:28
1075,812,2023-06-30 19:50:38
1076,638,2023-06-30 19:50:48
1077,1258,2023-06-30 19:50:58
1078,1120,2023-06-30 19:51:08
1079,857,2023-06-30 19:51:18
1080,1036,2023-06-30 19:51:28
1081,467,2023-06-30 19:51:38
1082,1068,2023-06-30 19:51:48
1083,955,2023-06-30 19:51:58
1084,796,2023-06-30 19:52:08
1085,381,2023-06-30 19:52:18
1086,897,2023-06-30 19:52:28
1087,1124,2023-06-30 19:52:38
1088,586,2023-06-30 19:52:48
1089,1060,2023-06-30 19:52:58
1090,779,2023-06-30 19:53:08
1091,122,2023-06-30 19:53:18
1092,60,2023-06-30 19:53:28
1093,1129,2023-06-30 19:53:38
1094,368,2023-06-30 19:53:48
1095,3,2023-06-30 19:53:58
1096,905,2023-06-30 19:54:08
1097,80,2023-06-30 19:54:18
1098,572,2023-06-30 19:54:28
1099,34,2023-06-30 19:54:38
1100,1153,2023-06-30 19:54:48
1101,980,2023-06-30 19:54:58
1102,1268,2023-06-30 19:55:08
1103,248,2023-06-30 19:55:18
1104,1386,2023-06-30 19:55:28
1105,490,2023-06-30 19:55:38
1106,623,2023-06-30 19:55:48
1107,112,2023-06-30 19:55:58
1108,242,2023-06-30 19:56:08
1109,874,2023-06-30 19:56:18
1110,624,2023-06-30 19:56:28
1111,80,2023-06-30 19:56:38
1112,1037,2023-06-30 19:56:48
1113,1165,2023-06-30 19:56:58
1114,315,2023-06-30 19:57:08
1115,87,2023-06-30 19:57:18
1116,1034,2023-06-30 19:57:28
1117,669,2023-06-30 19:57:38
1118,1280,2023-06-30 19:57:48
1119,547,2023-06-30 19:57:58
1120,1245,2023-06-30 19:58:08
1121,447,2023-06-30 19:58:18
1122,789,2023-06-30 19:58:28
1123,326,2023-06-30 19:58:38
1124,105,2023-06-30 19:58:48
1125,1192,2023-06-30 19:58:58
1126,425,2023-06-30 19:59:08
1127,1088,2023-06-30 19:59:18
1128,1019,2023-06-30 19:59:28
1129,16,2023-06-30 19:59:38
1130,563,2023-06-30 19:59:48
1131,1242,2023-06-30 19:59:58
1132,1033,2023-06-30 20:00:08
1133,992,2023-06-30 20:00:18
1134,540,2023-06-30 20:00:28
1135,205,2023-06-30 20:00:38
1136,353,2023-06-30 20:00:48
1137,986,2023-06-30 20:00:58
1138,1346,2023-06-30 20:01:08
1139,870,2023-06-30 20:01:18
1140,855,2023-06-30 20:01:28
1141,1028,2023-06-30 20:01:38
1142,1327,2023-06-30 20:01:48
1143,1109,2023-06-30 20:01:58
1144,1039,2023-06-30 20:02:08
1145,1101,2023-06-30 20:02:18
1146,547,2023-06-30 20:02:28
1147,12,2023-06-30 20:02:38
1148,980,2023-06-30 20:02:48
1149,823,2023-06-30 20:02:58
1150,27,2023-06-30 20:03:08
1151,8,2023-06-30 20:03:18
1152,1186,2023-06-30 20:03:28
1153,1165,2023-06-30 20:03:38
1154,916,2023-06-30 20:03:48
1155,963,2023-06-30 20:03:58
1156,21,2023-06-30 20:04:08
1157,371,2023-06-30 20:04:18
1158,1156,2023-06-30 20:04:28
1159,234,2023-06-30 20:04:38
1160,352,2023-06-30 20:04:48
1161,992,2023-06-30 20:04:58
1162,419,2023-06-30 20:05:08
1163,681,2023-06-30 20:05:18
1164,875,2023-06-30 20:05:28
1165,393,2023-06-30 20:05:38
1166,1365,2023-06-30 20:05:48
1167,375,2023-06-30 20:05:58
1168,419,2023-06-30 20:06:08
1169,1321,2023-06-30 20:06:18
1170,1145,2023-06-30 20:06:28
1171,1102,2023-06-30 20:06:38
1172,769,2023-06-30 20:06:48
1173,753,2023-06-30 20:06:58
1174,855,2023-06-30 20:07:08
1175,145,2023-06-30 20:07:18
1176,168,2023-06-30 20:07:28
1177,1251,2023-06-30 20:07:38
1178,983,2023-06-30 20:07:48
1179,790,2023-06-30 20:07:58
1180,140,2023-06-30 20:08:08
1181,959,2023-06-30 20:08:18
1182,494,2023-06-30 20:08:28
1183,379,2023-06-30 20:08:38
1184,783,2023-06-30 20:08:48
1185,214,2023-06-30 20:08:58
1186,987,2023-06-30 20:09:08
1187,562,2023-06-30 20:09:18
1188,1095,2023-06-30 20:09:28
1189,672,2023-06-30 20:09:38
1190,88,2023-06-30 20:09:48
1191,491,2023-06-30 20:09:58
1192,424,2023-06-30 20:10:08
1193,617,2023-06-30 20:10:18
1194,1241,2023-06-30 20:10:28
1195,1102,2023-06-30 20:10:38
1196,239,2023-06-30 20:10:48
1197,703,2023-06-30 20:10:58
1198,750,2023-06-30 20:11:08
1199,1190,2023-06-30 20:11:18
1200,799,2023-06-30 20:11:28
1201,476,2023-06-30 20:11:38
1202,1366,2023-06-30 20:11:48
1203,1066,2023-06-30 20:11:58
1204,920,2023-06-30 20:12:08
1205,399,2023-06-30 20:12:18
1206,999,2023-06-30 20:12:28
1207,444,2023-06-30 20:12:38
1208,36,2023-06-30 20:12:48
1209,506,2023-06-30 20:12:58
1210,927,2023-06-30 20:13:08
1211,317,2023-06-30 20:13:18
1212,1172,2023-06-30 20:13:28
1213,553,2023-06-30 20:13:38
1214,111,2023-06-30 20:13:48
1215,682,2023-06-30 20:13:58
1216,237,2023-06-30 20:14:08
1217,328,2023-06-30 20:14:18
1218,1353,2023-06-30 20:14:28
1219,808,2023-06-30 20:14:38
1220,1137,2023-06-30 20:14:48
1221,317,2023-06-30 20:14:58
1222,1288,2023-06-30 20:15:08
1223,932,2023-06-30 20:15:18
1224,1077,2023-06-30 20:15:28
1225,427,2023-06-30 20:15:38
1226,369,2023-06-30 20:15:48
1227,475,2023-06-30 20:15:58
1228,648,2023-06-30 20:16:08
1229,261,2023-06-30 20:16:18
1230,1071,2023-06-30 20:16:28
1231,870,2023-06-30 20:16:38
1232,627,2023-06-30 20:16:48
1233,1267,2023-06-30 20:16:58
1234,929,2023-06-30 20:17:08
1235,97,2023-06-30 20:17:18
1236,1312,2023-06-30 20:17:28
1237,886,2023-06-30 20:17:38
1238,1191,2023-06-30 20:17:48
1239,281,2023-06-30 20:17:58
1240,153,2023-06-30 20:18:08
1241,704,2023-06-30 20:18:18
1242,1234,2023-06-30 20:18:28
1243,145,2023-06-30 20:18:38
1244,1011,2023-06-30 20:18:48
1245,837,2023-06-30 20:18:58
1246,195,2023-06-30 20:19:08
1247,505,2023-06-30 20:19:18
1248,1154,2023-06-30 20:19:28
1249,112,2023-06-30 20:19:38
1250,101,2023-06-30 20:19:48
1251,1367,2023-06-30 20:19:58
1252,785,2023-06-30 20:20:08
1253,1234,2023-06-30 20:20:18
1254,63,2023-06-30 20:20:28
1255,951,2023-06-30 20:20:38
1256,612,2023-06-30 20:20:48
1257,415,2023-06-30 20:20:58
1258,174,2023-06-30 20:21:08
1259,460,2023-06-30 20:21:18
1260,290,2023-06-30 20:21:28
1261,1055,2023-06-30 20:21:38
1262,302,2023-06-30 20:21:48
1263,87,2023-06-30 20:21:58
1264,308,2023-06-30 20:22:08
1265,477,2023-06-30 20:22:18
1266,553,2023-06-30 20:22:28
1267,938,2023-06-30 20:22:38
1268,925,2023-06-30 20:22:48
1269,163,2023-06-30 20:22:58
1270,874,2023-06-30 20:23:08
1271,287,2023-06-30 20:23:18
1272,625,2023-06-30 20:23:28
1273,1067,2023-06-30 20:23:38
1274,1145,2023-06-30 20:23:48
1275,1367,2023-06-30 20:23:58
1276,751,2023-06-30 20:24:08
1277,746,2023-06-30 20:24:18
1278,1157,2023-06-30 20:24:28
1279,834,2023-06-30 20:24:38
1280,430,2023-06-30 20:24:48
1281,999,2023-06-30 20:24:58
1282,243,2023-06-30 20:25:08
1283,1373,2023-06-30 20:25:18
1284,254,2023-06-30 20:25:28
1285,1229,2023-06-30 20:25:38
1286,749,2023-06-30 20:25:48
1287,934,2023-06-30 20:25:58
1288,787,2023-06-30 20:26:08
1289,843,2023-06-30 20:26:18
1290,1236,2023-06-30 20:26:28
1291,498,2023-06-30 20:26:38
1292,787,2023-06-30 20:26:48
1293,159,2023-06-30 20:26:58
1294,1235,2023-06-30 20:27:08
1295,781,2023-06-30 20:27:18
1296,37,2023-06-30 20:27:28
1297,233,2023-06-30 20:27:38
1298,1055,2023-06-30 20:27:48
1299,1388,2023-06-30 20:27:58
1300,1110,2023-06-30 20:28:08
1301,916,2023-06-30 20:28:18
1302,1005,2023-06-30 20:28:28
1303,91,2023-06-30 20:28:38
1304,899,2023-06-30 20:28:48
1305,1305,2023-06-30 20:28:58
1306,753,2023-06-30 20:29:08
1307,522,2023-06-30 20:29:18
1308,1031,2023-06-30 20:29:28
1309,291,2023-06-30 20:29:38
1310,1359,2023-06-30 20:29:48
1311,597,2023-06-30 20:29:58
1312,1249,2023-06-30 20:30:08
1313,380,2023-06-30 20:30:18
1314,20,2023-06-30 20:30:28
1315,957,2023-06-30 20:30:38
1316,330,2023-06-30 20:30:48
1317,1359,2023-06-30 20:30:58
1318,311,2023-06-30 20:31:08
1319,231,2023-06-30 20:31:18
1320,484,2023-06-30 20:31:28
1321,247,2023-06-30 20:31:38
1322,1344,2023-06-30 20:31:48
1323,242,2023-06-30 20:31:58
1324,878,2023-06-30 20:32:08
1325,132,2023-06-30 20:32:18
1326,789,2023-06-30 20:32:28
1327,554,2023-06-30 20:32:38
1328,1266,2023-06-30 20:32:48
1329,925,2023-06-30 20:32:58
1330,1096,2023-06-30 20:33:08
1331,974,2023-06-30 20:33:18
1332,1015,2023-06-30 20:33:28
1333,1102,2023-06-30 20:33:38
1334,196,2023-06-30 20:33:48
1335,1263,2023-06-30 20:33:58
1336,1363,2023-06-30 20:34:08
1337,387,2023-06-30 20:34:18
1338,1211,2023-06-30 20:34:28
1339,15,2023-06-30 20:34:38
1340,327,2023-06-30 20:34:48
1341,964,2023-06-30 20:34:58
1342,647,2023-06-30 20:35:08
1343,1209,2023-06-30 20:35:18
1344,961,2023-06-30 20:35:28
1345,1339,2023-06-30 20:35:38
1346,845,2023-06-30 20:35:48
1347,460,2023-06-30 20:35:58
1348,880,2023-06-30 20:36:08
1349,478,2023-06-30 20:36:18
1350,173,2023-06-30 20:36:28
1351,625,2023-06-30 20:36:38
1352,760,2023-06-30 20:36:48
1353,1248,2023-06-30 20:36:58
1354,933,2023-06-30 20:37:08
1355,973,2023-06-30 20:37:18
1356,1259,2023-06-30 20:37:28
1357,1381,2023-06-30 20:37:38
1358,260,2023-06-30 20:37:48
1359,360,2023-06-30 20:37:58
1360,494,2023-06-30 20:38:08
1361,771,2023-06-30 20:38:18
1362,1208,2023-06-30 20:38:28
1363,592,2023-06-30 20:38:38
1364,824,2023-06-30 20:38:48
1365,1216,2023-06-30 20:38:58
1366,1144,2023-06-30 20:39:08
1367,806,2023-06-30 20:39:18
1368,811,2023-06-30 20:39:28
1369,781,2023-06-30 20:39:38
1370,228,2023-06-30 20:39:48
1371,268,2023-06-30 20:39:58
1372,1162,2023-06-30 20:40:08
1373,1253,2023-06-30 20:40:18
1374,787,2023-06-30 20:40:28
1375,179,2023-06-30 20:40:38
1376,339,2023-06-30 20:40:48
1377,438,2023-06-30 20:40:58
1378,116,2023-06-30 20:41:08
1379,845,2023-06-30 20:41:18
1380,1355,2023-06-30 20:41:28
1381,245,2023-06-30 20:41:38
1382,164,2023-06-30 20:41:48
1383,424,2023-06-30 20:41:58
1384,928,2023-06-30 20:42:08
1385,1011,2023-06-30 20:42:18
1386,377,2023-06-30 20:42:28
1387,1199,2023-06-30 20:42:38
1388,772,2023-06-30 20:42:48
1389,936,2023-06-30 20:42:58
1390,1326,2023-06-30 20:43:08
1391,1152,2023-06-30 20:43:18
1392,189,2023-06-30 20:43:28
1393,1072,2023-06-30 20:43:38
1394,995,2023-06-30 20:43:48
1395,187,2023-06-30 20:43:58
1396,994,2023-06-30 20:44:08
1397,801,2023-06-30 20:44:18
1398,189,2023-06-30 20:44:28
1399,836,2023-06-30 20:44:38
1400,1350,2023-06-30 20:44:48
1401,1053,2023-06-30 20:44:58
1402,811,2023-06-30 20:45:08
1403,827,2023-06-30 20:45:18
1404,1095,2023-06-30 20:45:28
1405,1083,2023-06-30 20:45:38
1406,876,2023-06-30 20:45:48
1407,410,2023-06-30 20:45:58
1408,937,2023-06-30 20:46:08
1409,813,2023-06-30 20:46:18
1410,417,2023-06-30 20:46:28
1411,1270,2023-06-30 20:46:38
1412,769,2023-06-30 20:46:48
1413,1196,2023-06-30 20:46:58
1414,155,2023-06-30 20:47:08
1415,1306,2023-06-30 20:47:18
1416,555,2023-06-30 20:47:28
1417,728,2023-06-30 20:47:38
1418,666,2023-06-30 20:47:48
1419,1316,2023-06-30 20:47:58
1420,1047,2023-06-30 20:48:08
1421,890,2023-06-30 20:48:18
1422,883,2023-06-30 20:48:28
1423,1071,2023-06-30 20:48:38
1424,391,2023-06-30 20:48:48
1425,1065,2023-06-30 20:48:58
1426,1004,2023-06-30 20:49:08
1427,9,2023-06-30 20:49:18
1428,145,2023-06-30 20:49:28
1429,108,2023-06-30 20:49:38
1430,1223,2023-06-30 20:49:48
1431,426,2023-06-30 20:49:58
1432,453,2023-06-30 20:50:08
1433,449,2023-06-30 20:50:18
1434,1181,2023-06-30 20:50:28
1435,525,2023-06-30 20:50:38
1436,520,2023-06-30 20:50:48
1437,536,2023-06-30 20:50:58
1438,1119,2023-06-30 20:51:08
1439,213,2023-06-30 20:51:18
1440,687,2023-06-30 20:51:28
1441,212,2023-06-30 20:51:38
1442,587,2023-06-30 20:51:48
1443,605,2023-06-30 20:51:58
1444,545,2023-06-30 20:52:08
1445,1355,2023-06-30 20:52:18
1446,286,2023-06-30 20:52:28
1447,787,2023-06-30 20:52:38
1448,1009,2023-06-30 20:52:48
1449,5,2023-06-30 20:52:58
1450,446,2023-06-30 20:53:08
1451,518,2023-06-30 20:53:18
1452,784,2023-06-30 20:53:28
1453,724,2023-06-30 20:53:38
1454,357,2023-06-30 20:53:48
1455,1082,2023-06-30 20:53:58
1456,1110,2023-06-30 20:54:08
1457,615,2023-06-30 20:54:18
1458,1369,2023-06-30 20:54:28
1459,885,2023-06-30 20:54:38
1460,197,2023-06-30 20:54:48
1461,416,2023-06-30 20:54:58
1462,1390,2023-06-30 20:55:08
1463,1278,2023-06-30 20:55:18
1464,179,2023-06-30 20:55:28
1465,471,2023-06-30 20:55:38
1466,187,2023-06-30 20:55:48
1467,490,2023-06-30 20:55:58
1468,961,2023-06-30 20:56:08
1469,1101,2023-06-30 20:56:18
1470,76,2023-06-30 20:56:28
1471,687,2023-06-30 20:56:38
1472,173,2023-06-30 20:56:48
1473,342,2023-06-30 20:56:58
1474,199,2023-06-30 20:57:08
1475,389,2023-06-30 20:57:18
1476,1031,2023-06-30 20:57:28
1477,18,2023-06-30 20:57:38
1478,789,2023-06-30 20:57:48
1479,943,2023-06-30 20:57:58
1480,1079,2023-06-30 20:58:08
1481,380,2023-06-30 20:58:18
1482,635,2023-06-30 20:58:28
1483,848,2023-06-30 20:58:38
1484,1058,2023-06-30 20:58:48
1485,753,2023-06-30 20:58:58
1486,1328,2023-06-30 20:59:08
1487,275,2023-06-30 20:59:18
1488,1095,2023-06-30 20:59:28
1489,786,2023-06-30 20:59:38
1490,885,2023-06-30 20:59:48
1491,338,2023-06-30 20:59:58
1492,1078,2023-06-30 21:00:08
1493,553,2023-06-30 21:00:18
1494,860,2023-06-30 21:00:28
1495,404,2023-06-30 21:00:38
1496,1159,2023-06-30 21:00:48
1497,205,2023-06-30 21:00:58
1498,920,2023-06-30 21:01:08
1499,473,2023-06-30 21:01:18
1500,700,2023-06-30 21:01:28
1501,549,2023-06-30 21:01:38
1502,1366,2023-06-30 21:01:48
1503,1207,2023-06-30 21:01:58
1504,970,2023-06-30 21:02:08
1505,1314,2023-06-30 21:02:18
1506,63,2023-06-30 21:02:28
1507,118,2023-06-30 21:02:38
1508,339,2023-06-30 21:02:48
1509,562,2023-06-30 21:02:58
1510,1145,2023-06-30 21:03:08
1511,83,2023-06-30 21:03:18
1512,388,2023-06-30 21:03:28
1513,943,2023-06-30 21:03:38
1514,828,2023-06-30 21:03:48
1515,803,2023-06-30 21:03:58
1516,320,2023-06-30 21:04:08
1517,66,2023-06-30 21:04:18
1518,1356,2023-06-30 21:04:28
1519,274,2023-06-30 21:04:38
1520,947,2023-06-30 21:04:48
1521,267,2023-06-30 21:04:58
1522,1374,2023-06-30 21:05:08
1523,410,2023-06-30 21:05:18
1524,747,2023-06-30 21:05:28
1525,259,2023-06-30 21:05:38
1526,1107,2023-06-30 21:05:48
1527,490,2023-06-30 21:05:58
1528,1047,2023-06-30 21:06:08
1529,548,2023-06-30 21:06:18
1530,1292,2023-06-30 21:06:28
1531,558,2023-06-30 21:06:38
1532,319,2023-06-30 21:06:48
1533,503,2023-06-30 21:06:58
1534,1191,2023-06-30 21:07:08
1535,750,2023-06-30 21:07:18
1536,1264,2023-06-30 21:07:28
1537,174,2023-06-30 21:07:38
1538,23,2023-06-30 21:07:48
1539,384,2023-06-30 21:07:58
1540,522,2023-06-30 21:08:08
1541,782,2023-06-30 21:08:18
1542,1199,2023-06-30 21:08:28
1543,92,2023-06-30 21:08:38
1544,1275,2023-06-30 21:08:48
1545,1152,2023-06-30 21:08:58
1546,324,2023-06-30 21:09:08
1547,906,2023-06-30 21:09:18
1548,359,2023-06-30 21:09:28
1549,738,2023-06-30 21:09:38
1550,839,2023-06-30 21:09:48
1551,619,2023-06-30 21:09:58
1552,1290,2023-06-30 21:10:08
1553,1355,2023-06-30 21:10:18
1554,502,2023-06-30 21:10:28
1555,1091,2023-06-30 21:10:38
1556,865,2023-06-30 21:10:48
1557,221,2023-06-30 21:10:58
1558,359,2023-06-30 21:11:08
1559,411,2023-06-30 21:11:18
1560,43,2023-06-30 21:11:28
1561,1042,2023-06-30 21:11:38
1562,980,2023-06-30 21:11:48
1563,1100,2023-06-30 21:11:58
1564,585,2023-06-30 21:12:08
1565,259,2023-06-30 21:12:18
1566,1099,2023-06-30 21:12:28
1567,241,2023-06-30 21:12:38
1568,828,2023-06-30 21:12:48
1569,1319,2023-06-30 21:12:58
1570,578,2023-06-30 21:13:08
1571,290,2023-06-30 21:13:18
1572,960,2023-06-30 21:13:28
1573,469,2023-06-30 21:13:38
1574,229,2023-06-30 21:13:48
1575,495,2023-06-30 21:13:58
1576,754,2023-06-30 21:14:08
1577,371,2023-06-30 21:14:18
1578,479,2023-06-30 21:14:28
1579,143,2023-06-30 21:14:38
