user_id,wine_id,purchase_det_number
user313,285,2.0
user208,285,3.0
user091,285,3.0
user031,285,1.0
user087,285,1.0
user270,285,3.0
user161,285,2.0
user127,285,2.0
user056,285,3.0
user249,285,3.0
user309,285,1.0
user043,285,2.0
user190,285,2.0
user021,285,1.0
user099,285,1.0
user187,285,3.0
user119,285,2.0
user165,285,3.0
user292,285,3.0
user061,285,1.0
user300,285,1.0
user288,1149,2.0
user130,1149,3.0
user223,1149,2.0
user145,1149,1.0
user278,1149,1.0
user273,1149,2.0
user272,1149,1.0
user164,1149,3.0
user045,1149,2.0
user129,1149,3.0
user129,1149,3.0
user276,1149,1.0
user194,1149,3.0
user268,1149,2.0
user251,1149,1.0
user288,196,2.0
user130,196,3.0
user105,196,2.0
user216,196,1.0
user170,196,2.0
user295,196,3.0
user168,196,2.0
user075,196,2.0
user193,196,3.0
user217,196,1.0
user031,196,1.0
user289,196,2.0
user082,196,2.0
user164,196,3.0
user219,196,1.0
user301,196,2.0
user102,196,3.0
user288,102,2.0
user159,102,2.0
user047,102,1.0
user156,102,3.0
user117,102,2.0
user095,102,3.0
user021,102,1.0
user152,102,3.0
user097,102,1.0
user129,102,2.0
user251,102,3.0
user244,102,1.0
user170,102,2.0
user215,102,1.0
user288,1336,1.0
user088,1336,3.0
user019,1336,2.0
user328,1336,3.0
user266,1336,2.0
user146,1336,1.0
user170,1336,2.0
user278,1336,1.0
user327,1336,3.0
user164,1336,3.0
user329,1336,3.0
user304,1336,2.0
user230,1336,3.0
user094,1336,2.0
user267,1336,3.0
user234,1336,1.0
user143,721,2.0
user164,721,3.0
user235,721,2.0
user077,721,2.0
user241,721,1.0
user277,721,1.0
user239,721,3.0
user091,721,3.0
user200,721,3.0
user218,721,1.0
user106,721,3.0
user289,721,1.0
user156,721,1.0
user232,721,1.0
user143,1024,3.0
user255,1024,2.0
user206,1024,3.0
user257,1024,2.0
user053,1024,3.0
user051,1024,2.0
user138,1024,2.0
user316,1024,3.0
user206,1024,1.0
user256,1024,1.0
user114,1024,1.0
user223,1024,3.0
user216,1024,3.0
user317,1024,2.0
user157,1024,3.0
user143,835,2.0
user079,835,3.0
user033,835,1.0
user012,835,1.0
user312,835,2.0
user159,835,2.0
user130,835,1.0
user293,835,1.0
user187,835,1.0
user185,835,3.0
user145,835,1.0
user145,835,1.0
user051,835,2.0
user286,835,2.0
user073,835,2.0
user186,835,3.0
user235,835,2.0
user076,835,1.0
user116,835,2.0
user226,835,3.0
user232,835,3.0
user128,835,2.0
user143,262,2.0
user210,262,1.0
user031,262,3.0
user255,262,3.0
user144,262,2.0
user264,262,3.0
user153,262,1.0
user154,262,3.0
user056,262,3.0
user039,262,3.0
user159,262,3.0
user059,262,2.0
user262,262,1.0
user314,262,3.0
user320,262,3.0
user043,262,1.0
user178,262,3.0
user033,262,3.0
user172,262,2.0
user208,262,3.0
user295,262,1.0
user180,262,1.0
user307,262,1.0
user208,262,2.0
user207,262,1.0
user199,262,1.0
user090,262,1.0
user143,783,1.0
user252,783,1.0
user321,783,2.0
user267,783,3.0
user173,783,1.0
user103,783,3.0
user190,783,2.0
user021,783,1.0
user320,783,3.0
user177,783,3.0
user254,783,2.0
user182,783,1.0
user031,867,3.0
user101,867,1.0
user307,867,1.0
user307,867,2.0
user298,867,1.0
user310,867,3.0
user247,867,3.0
user224,867,3.0
user310,867,1.0
user307,867,1.0
user284,867,3.0
user307,867,2.0
user251,867,1.0
user322,867,1.0
user048,867,3.0
user209,867,2.0
user243,867,3.0
user048,867,3.0
user143,867,2.0
user258,867,1.0
user070,867,1.0
user165,867,3.0
user222,867,3.0
user069,867,3.0
user182,867,3.0
user209,867,1.0
user296,867,1.0
user162,867,2.0
user031,161,2.0
user087,161,2.0
user104,161,3.0
user307,161,3.0
user213,161,3.0
user200,161,1.0
user044,161,3.0
user200,161,2.0
user224,161,2.0
user214,161,1.0
user214,161,2.0
user251,161,1.0
user192,161,2.0
user137,161,3.0
user231,161,3.0
user250,161,3.0
user251,161,3.0
user128,161,1.0
user320,161,1.0
user114,161,2.0
user327,161,2.0
user307,161,2.0
user183,161,2.0
user319,161,3.0
user154,161,2.0
user198,161,2.0
user025,161,3.0
user127,161,2.0
user145,161,3.0
user075,161,3.0
user201,161,2.0
user196,161,2.0
user205,161,1.0
user147,161,2.0
user186,161,1.0
user117,161,3.0
user104,161,3.0
user247,161,2.0
user256,161,3.0
user180,161,1.0
user169,161,3.0
user031,652,2.0
user031,652,2.0
user031,652,1.0
user293,652,1.0
user224,652,3.0
user208,652,3.0
user189,652,3.0
user090,652,1.0
user322,652,1.0
user200,652,2.0
user122,652,3.0
user325,652,1.0
user311,652,2.0
user034,652,2.0
user186,652,1.0
user230,652,1.0
user161,652,1.0
user209,652,1.0
user117,652,1.0
user039,652,1.0
user234,652,2.0
user325,652,3.0
user227,652,2.0
user049,652,2.0
user153,652,3.0
user138,853,2.0
user051,853,2.0
user253,853,3.0
user061,853,1.0
user284,853,2.0
user157,853,3.0
user146,853,3.0
user195,853,1.0
user044,853,1.0
user015,853,1.0
user018,853,2.0
user155,1127,1.0
user094,1127,1.0
user043,1127,1.0
user174,1127,2.0
user315,1127,2.0
user063,1127,3.0
user041,1127,1.0
user228,1127,3.0
user130,1127,1.0
user317,1127,1.0
user266,1127,2.0
user229,1127,3.0
user028,1127,3.0
user110,1127,1.0
user106,1127,1.0
user178,1127,2.0
user278,1127,2.0
user234,1127,2.0
user155,1112,3.0
user253,1112,3.0
user188,1112,2.0
user157,1112,3.0
user202,1112,1.0
user296,1112,2.0
user043,1112,3.0
user140,1112,3.0
user150,1112,1.0
user231,1112,2.0
user175,1112,2.0
user250,1112,1.0
user226,1112,3.0
user210,1112,2.0
user143,1112,3.0
user120,1112,3.0
user255,1112,2.0
user176,1112,1.0
user095,1112,1.0
user164,1112,3.0
user144,1112,2.0
user155,636,2.0
user320,636,1.0
user173,636,2.0
user323,636,1.0
user025,636,1.0
user157,636,1.0
user241,636,1.0
user257,636,1.0
user253,636,3.0
user053,636,3.0
user078,636,2.0
user264,636,1.0
user288,636,2.0
user056,636,2.0
user293,636,1.0
user214,636,3.0
user013,636,2.0
user054,636,1.0
user077,636,2.0
user254,636,3.0
user302,636,3.0
user162,636,1.0
user207,636,2.0
user155,1288,3.0
user094,1288,2.0
user150,1288,2.0
user251,1288,1.0
user154,1288,2.0
user169,1288,1.0
user154,1288,2.0
user083,1288,2.0
user082,1288,1.0
user028,1288,1.0
user197,1288,1.0
user114,1288,1.0
user147,1288,2.0
user251,1288,1.0
user102,1288,2.0
user185,1288,3.0
user127,1288,3.0
user226,1288,3.0
user200,1288,3.0
user117,1288,2.0
user111,1288,3.0
user232,1288,1.0
user325,1288,2.0
user028,1288,2.0
user264,953,1.0
user164,953,3.0
user071,953,1.0
user106,953,3.0
user218,953,1.0
user106,953,1.0
user129,953,2.0
user273,953,1.0
user298,953,1.0
user218,953,3.0
user072,953,2.0
user286,953,1.0
user329,953,2.0
user174,953,1.0
user059,953,2.0
user306,953,1.0
user257,953,1.0
user300,953,1.0
user113,953,2.0
user245,953,3.0
user241,953,2.0
user060,953,2.0
user206,953,3.0
user264,1323,1.0
user321,1323,2.0
user312,1323,2.0
user329,1323,1.0
user125,1323,1.0
user319,1323,1.0
user214,1323,2.0
user304,1323,3.0
user089,1323,3.0
user164,1323,2.0
user171,1323,2.0
user148,1323,1.0
user149,1323,2.0
user259,1323,3.0
user145,1323,2.0
user281,1323,2.0
user107,1323,1.0
user082,1323,1.0
user033,1323,1.0
user062,1323,2.0
user056,1323,1.0
user318,1323,3.0
user253,1323,2.0
user099,1323,1.0
user235,1323,3.0
user012,1323,3.0
user238,1323,3.0
user297,1323,3.0
user264,710,3.0
user125,710,3.0
user153,710,2.0
user322,710,3.0
user198,710,1.0
user040,710,1.0
user113,710,3.0
user204,710,1.0
user317,710,3.0
user290,710,1.0
user060,710,2.0
user289,710,3.0
user200,710,1.0
user327,710,3.0
user114,710,3.0
user064,710,3.0
user205,710,1.0
user228,710,3.0
user105,710,3.0
user115,710,1.0
user111,710,3.0
user264,795,1.0
user219,795,2.0
user032,795,2.0
user237,795,1.0
user174,795,3.0
user063,795,2.0
user270,795,1.0
user113,795,3.0
user103,795,3.0
user119,795,2.0
user165,795,3.0
user014,795,1.0
user198,795,3.0
user198,795,1.0
user215,693,3.0
user136,693,2.0
user040,693,2.0
user299,693,1.0
user039,693,3.0
user040,693,1.0
user140,693,3.0
user155,693,3.0
user231,693,3.0
user305,693,2.0
user147,693,1.0
user264,693,2.0
user126,693,3.0
user216,693,2.0
user222,693,3.0
user300,693,2.0
user188,693,1.0
user316,693,2.0
user254,693,1.0
user064,693,3.0
user046,693,3.0
user215,839,2.0
user166,839,2.0
user164,839,2.0
user143,839,3.0
user057,839,1.0
user162,839,1.0
user153,839,1.0
user315,839,1.0
user174,839,2.0
user306,839,1.0
user231,839,2.0
user090,839,3.0
user215,839,3.0
user154,839,1.0
user232,839,2.0
user271,839,2.0
user306,839,1.0
user043,839,1.0
user034,839,1.0
user028,839,2.0
user289,839,2.0
user266,839,3.0
user143,839,1.0
user044,839,3.0
user013,839,3.0
user206,839,3.0
user238,839,3.0
user238,839,3.0
user110,839,2.0
user177,839,1.0
user215,959,3.0
user010,959,3.0
user221,959,1.0
user140,959,3.0
user155,959,1.0
user280,959,1.0
user287,959,1.0
user246,959,3.0
user114,959,3.0
user251,959,2.0
user150,959,3.0
user231,959,1.0
user313,959,3.0
user108,959,3.0
user311,959,2.0
user045,959,3.0
user083,959,1.0
user115,959,2.0
user017,959,2.0
user298,959,1.0
user308,959,3.0
user086,959,2.0
user188,959,2.0
user297,959,2.0
user153,959,3.0
user296,959,1.0
user174,959,1.0
user312,959,2.0
user264,959,3.0
user272,959,1.0
user247,959,3.0
user306,959,2.0
user186,959,1.0
user215,1330,2.0
user208,1330,3.0
user307,1330,3.0
user057,1330,2.0
user136,1330,1.0
user189,1330,2.0
user323,1330,2.0
user255,1330,1.0
user060,1330,1.0
user245,1330,1.0
user096,1330,3.0
user292,1330,3.0
user186,1330,3.0
user289,1330,1.0
user311,1330,1.0
user324,1330,2.0
user263,1330,1.0
user292,1330,1.0
user265,1330,2.0
user245,1330,2.0
user330,1330,3.0
user208,1330,2.0
user018,1330,3.0
user228,1330,3.0
user154,1330,2.0
user311,1330,3.0
user220,1330,2.0
user295,391,3.0
user087,391,1.0
user101,391,1.0
user295,391,1.0
user095,391,3.0
user208,391,3.0
user087,391,1.0
user166,391,3.0
user139,391,1.0
user202,391,2.0
user014,391,3.0
user064,391,1.0
user219,391,1.0
user164,391,3.0
user125,391,3.0
user288,391,3.0
user125,391,2.0
user195,391,1.0
user134,391,1.0
user069,391,2.0
user315,391,1.0
user295,798,2.0
user277,798,2.0
user207,798,2.0
user037,798,1.0
user209,798,3.0
user119,798,1.0
user161,798,3.0
user222,798,3.0
user160,798,2.0
user151,798,3.0
user012,798,2.0
user077,798,2.0
user034,798,3.0
user083,1158,2.0
user329,1158,1.0
user059,1158,3.0
user301,1158,2.0
user183,1158,2.0
user264,1158,3.0
user110,1158,2.0
user080,1158,2.0
user302,1158,2.0
user185,1158,3.0
user281,1158,1.0
user047,1158,2.0
user081,1158,3.0
user140,1158,1.0
user150,1158,3.0
user175,1158,2.0
user147,1158,2.0
user300,1158,2.0
user313,1158,2.0
user147,1158,1.0
user203,1158,1.0
user190,1158,2.0
user127,1158,3.0
user158,1158,2.0
user094,1158,2.0
user165,1158,2.0
user285,1158,1.0
user154,1158,1.0
user206,1158,2.0
user197,1158,3.0
user169,1158,3.0
user047,1158,1.0
user038,1158,2.0
user204,1158,1.0
user242,1158,1.0
user083,926,2.0
user100,926,2.0
user107,926,3.0
user209,926,2.0
user148,926,3.0
user227,926,1.0
user267,926,2.0
user254,926,2.0
user137,926,3.0
user056,926,1.0
user039,926,1.0
user126,926,1.0
user010,926,3.0
user206,926,1.0
user160,926,1.0
user296,926,3.0
user197,926,3.0
user043,926,3.0
user321,926,1.0
user126,926,2.0
user174,926,3.0
user181,926,2.0
user109,926,2.0
user284,926,2.0
user321,926,3.0
user062,926,3.0
user323,926,2.0
user201,926,1.0
user253,926,3.0
user064,926,1.0
user083,536,1.0
user264,536,2.0
user198,536,2.0
user303,536,3.0
user277,536,1.0
user282,536,2.0
user298,536,1.0
user207,536,2.0
user225,536,2.0
user010,536,3.0
user195,536,3.0
user037,536,1.0
user179,536,2.0
user055,536,1.0
user173,536,3.0
user241,536,3.0
user144,536,2.0
user160,536,3.0
user176,536,2.0
user257,536,2.0
user060,536,3.0
user185,536,3.0
user066,536,1.0
user103,536,2.0
user142,536,1.0
user165,536,2.0
user173,536,1.0
user055,536,3.0
user014,536,1.0
user237,536,2.0
user237,536,2.0
user302,536,2.0
user309,536,2.0
user126,536,3.0
user087,536,1.0
user323,536,3.0
user083,38,1.0
user228,38,1.0
user319,38,3.0
user312,38,3.0
user249,38,3.0
user279,38,2.0
user271,38,2.0
user211,38,3.0
user271,38,2.0
user015,38,2.0
user287,38,1.0
user076,38,2.0
user216,38,2.0
user315,38,2.0
user283,38,3.0
user251,38,2.0
user246,38,2.0
user033,38,3.0
user061,201,1.0
user252,201,1.0
user231,201,2.0
user139,201,3.0
user043,201,3.0
user176,201,2.0
user164,201,2.0
user221,201,2.0
user253,201,1.0
user053,201,1.0
user147,201,3.0
user317,201,3.0
user179,201,2.0
user257,201,3.0
user305,201,1.0
user074,201,1.0
user282,201,1.0
user061,750,2.0
user053,750,2.0
user123,750,2.0
user171,750,1.0
user294,750,2.0
user108,750,2.0
user234,750,3.0
user263,750,3.0
user236,750,2.0
user199,750,3.0
user282,750,2.0
user242,750,1.0
user242,750,2.0
user185,750,1.0
user110,750,2.0
user097,750,2.0
user080,750,1.0
user201,750,2.0
user164,750,2.0
user071,750,3.0
user318,750,1.0
user286,750,3.0
user311,750,2.0
user156,750,1.0
user319,750,1.0
user163,750,1.0
user213,750,3.0
user049,750,2.0
user247,750,3.0
user100,750,3.0
user061,434,2.0
user104,434,1.0
user295,434,1.0
user168,434,3.0
user303,434,1.0
user104,434,3.0
user208,434,3.0
user282,434,2.0
user247,434,3.0
user054,434,3.0
user213,434,2.0
user288,434,1.0
user174,434,1.0
user301,434,2.0
user235,434,3.0
user092,434,2.0
user296,434,3.0
user197,434,1.0
user211,434,1.0
user315,434,3.0
user250,434,1.0
user313,434,1.0
user251,434,2.0
user279,434,3.0
user116,434,1.0
user176,434,1.0
user235,434,3.0
user226,434,2.0
user170,434,1.0
user028,434,1.0
user186,434,1.0
user090,434,3.0
user061,220,2.0
user021,220,1.0
user098,220,1.0
user074,220,3.0
user187,220,3.0
user216,220,3.0
user103,220,1.0
user132,220,2.0
user314,220,1.0
user299,220,2.0
user175,220,1.0
user200,220,1.0
user295,220,3.0
user327,220,2.0
user021,220,1.0
user300,220,3.0
user070,220,1.0
user140,220,3.0
user224,220,1.0
user269,220,2.0
user022,220,1.0
user195,627,1.0
user224,627,2.0
user302,627,1.0
user032,627,2.0
user281,627,2.0
user243,627,1.0
user242,627,3.0
user075,627,3.0
user131,627,2.0
user206,627,3.0
user025,627,3.0
user258,627,2.0
user159,627,1.0
user140,627,3.0
user190,627,1.0
user194,627,1.0
user245,627,3.0
user013,627,2.0
user247,627,1.0
user286,627,3.0
user072,627,3.0
user181,627,2.0
user220,627,2.0
user287,627,3.0
user147,627,1.0
user315,627,2.0
user251,627,3.0
user195,261,2.0
user131,261,2.0
user248,261,1.0
user098,261,2.0
user185,261,1.0
user103,261,1.0
user194,261,2.0
user267,261,3.0
user259,261,3.0
user279,261,2.0
user108,261,3.0
user125,261,1.0
user010,261,1.0
user160,261,2.0
user076,261,2.0
user293,261,1.0
user269,261,3.0
user319,261,3.0
user079,261,1.0
user228,261,1.0
user261,261,3.0
user296,261,3.0
user163,261,2.0
user326,261,3.0
user302,261,3.0
user185,261,1.0
user132,785,1.0
user296,785,2.0
user056,785,2.0
user159,785,3.0
user130,785,3.0
user056,785,1.0
user080,785,3.0
user073,785,2.0
user022,785,2.0
user241,785,1.0
user051,785,3.0
user238,785,1.0
user111,785,3.0
user329,785,1.0
user306,785,2.0
user169,785,3.0
user087,785,3.0
user189,785,2.0
user162,785,2.0
user235,506,3.0
user231,506,3.0
user318,506,2.0
user322,506,3.0
user105,506,1.0
user115,506,1.0
user088,506,2.0
user059,506,3.0
user081,506,3.0
user189,506,3.0
user253,506,1.0
user011,506,1.0
user165,506,2.0
user138,506,3.0
user171,506,3.0
user188,506,1.0
user179,506,3.0
user235,937,1.0
user231,937,3.0
user213,937,2.0
user163,937,1.0
user045,937,2.0
user269,937,3.0
user034,937,3.0
user166,937,2.0
user252,937,2.0
user248,937,1.0
user256,937,2.0
user176,937,2.0
user193,937,2.0
user214,937,1.0
user154,937,1.0
user155,937,2.0
user066,937,1.0
user235,965,3.0
user076,965,2.0
user139,965,2.0
user291,965,3.0
user311,965,3.0
user134,965,2.0
user278,965,3.0
user107,965,3.0
user293,965,2.0
user028,965,2.0
user179,965,1.0
user043,965,1.0
user015,965,2.0
user099,965,1.0
user173,965,1.0
user238,965,3.0
user222,965,3.0
user267,965,1.0
user095,965,1.0
user241,965,3.0
user031,965,2.0
user211,965,2.0
user012,965,1.0
user018,965,1.0
user164,673,2.0
user054,673,1.0
user010,673,2.0
user195,673,3.0
user060,673,3.0
user022,673,3.0
user123,673,1.0
user113,673,1.0
user123,673,2.0
user254,673,1.0
user142,673,3.0
user225,673,2.0
user307,673,2.0
user180,673,2.0
user095,673,1.0
user121,673,2.0
user230,673,1.0
user098,673,1.0
user215,673,1.0
user037,673,2.0
user294,673,2.0
user169,673,2.0
user254,673,1.0
user126,673,2.0
user097,673,3.0
user201,1095,2.0
user325,1095,1.0
user129,1095,3.0
user028,1095,3.0
user044,1095,2.0
user304,1095,2.0
user011,1095,2.0
user179,1095,2.0
user161,1095,2.0
user299,1095,3.0
user076,1095,3.0
user246,1095,1.0
user300,1095,2.0
user181,1095,3.0
user209,1095,1.0
user266,1095,1.0
user104,1095,3.0
user082,1095,3.0
user228,1095,1.0
user201,441,1.0
user294,441,2.0
user298,441,3.0
user207,441,3.0
user087,441,2.0
user031,441,2.0
user166,441,2.0
user225,441,1.0
user017,441,3.0
user037,441,3.0
user097,441,3.0
user262,441,3.0
user011,441,3.0
user074,441,2.0
user217,441,3.0
user076,441,3.0
user315,441,2.0
user144,441,1.0
user081,441,3.0
user309,441,1.0
user261,441,1.0
user264,441,2.0
user241,441,3.0
user155,441,2.0
user306,441,1.0
user201,126,3.0
user240,126,3.0
user097,126,2.0
user170,126,1.0
user045,126,1.0
user056,126,3.0
user126,126,1.0
user111,126,2.0
user088,126,1.0
user201,371,3.0
user278,371,1.0
user229,371,2.0
user235,371,3.0
user156,371,1.0
user071,371,1.0
user039,371,3.0
user111,371,3.0
user324,371,2.0
user246,371,2.0
user177,371,2.0
user142,371,2.0
user209,371,2.0
user209,371,2.0
user328,371,2.0
user017,371,2.0
user108,371,3.0
user068,371,2.0
user172,371,3.0
user210,371,3.0
user201,915,3.0
user311,915,1.0
user247,915,3.0
user044,915,1.0
user044,915,1.0
user239,915,1.0
user054,915,2.0
user224,915,1.0
user208,915,3.0
user306,915,3.0
user159,915,2.0
user122,915,3.0
user076,915,1.0
user314,915,2.0
user187,915,1.0
user290,915,2.0
user194,915,3.0
user172,915,3.0
user242,915,2.0
user239,915,3.0
user059,697,3.0
user047,697,3.0
user192,697,3.0
user047,697,2.0
user126,697,3.0
user216,697,1.0
user215,697,2.0
user312,697,2.0
user301,697,1.0
user056,697,1.0
user323,697,1.0
user241,697,3.0
user011,697,3.0
user302,697,3.0
user234,697,3.0
user214,697,3.0
user215,697,2.0
user010,697,1.0
user188,697,3.0
user148,697,2.0
user267,697,3.0
user216,697,2.0
user315,697,1.0
user313,697,3.0
user229,697,3.0
user276,697,1.0
user059,119,2.0
user233,119,2.0
user249,119,3.0
user140,119,2.0
user134,119,1.0
user037,119,2.0
user106,119,3.0
user229,119,2.0
user186,119,2.0
user282,119,1.0
user286,119,1.0
user129,119,1.0
user234,119,1.0
user286,119,2.0
user184,119,2.0
user240,119,3.0
user263,119,2.0
user135,119,3.0
user106,119,1.0
user224,119,2.0
user101,119,2.0
user101,119,1.0
user184,119,2.0
user323,119,2.0
user228,119,2.0
user137,119,1.0
user163,119,3.0
user211,119,3.0
user137,119,1.0
user140,119,3.0
user111,119,2.0
user061,119,3.0
user094,119,3.0
user314,119,1.0
user214,119,1.0
user120,119,3.0
user325,119,2.0
user055,119,2.0
user121,119,2.0
user095,119,2.0
user028,288,3.0
user289,288,3.0
user182,288,2.0
user129,288,2.0
user282,288,3.0
user292,288,3.0
user212,288,2.0
user072,288,3.0
user073,288,2.0
user311,288,1.0
user163,288,2.0
user213,288,2.0
user102,288,3.0
user278,288,3.0
user132,288,1.0
user074,288,1.0
user098,288,1.0
user022,288,3.0
user125,288,1.0
user028,400,3.0
user240,400,3.0
user275,400,3.0
user184,400,1.0
user277,400,2.0
user298,400,1.0
user113,400,1.0
user224,400,2.0
user278,400,2.0
user263,400,3.0
user196,400,3.0
user314,400,1.0
user187,400,2.0
user185,400,3.0
user095,400,1.0
user311,400,3.0
user028,400,1.0
user330,400,2.0
user147,400,3.0
user305,400,3.0
user014,400,1.0
user131,1156,1.0
user037,1156,1.0
user180,1156,3.0
user031,1156,3.0
user168,1156,2.0
user293,1156,3.0
user224,1156,1.0
user095,1156,1.0
user031,1156,3.0
user326,1156,2.0
user071,1156,3.0
user215,1156,3.0
user111,1156,2.0
user053,1156,1.0
user011,1156,1.0
user314,1156,1.0
user075,1156,1.0
user293,1156,2.0
user215,1156,3.0
user226,1156,1.0
user188,1156,1.0
user198,1156,2.0
user198,1156,3.0
user286,1156,2.0
user131,7,1.0
user293,7,1.0
user017,7,3.0
user239,7,1.0
user208,7,2.0
user075,7,2.0
user295,7,2.0
user273,7,1.0
user224,7,1.0
user147,7,3.0
user196,7,2.0
user271,7,1.0
user083,7,2.0
user274,7,2.0
user323,7,3.0
user163,7,1.0
user214,7,1.0
user309,7,3.0
user318,7,3.0
user154,7,2.0
user111,7,2.0
user047,7,1.0
user315,7,2.0
user175,7,2.0
user300,7,3.0
user197,7,3.0
user159,7,3.0
user131,466,1.0
user075,466,2.0
user213,466,1.0
user013,466,1.0
user284,466,2.0
user002,466,3.0
user043,466,1.0
user086,466,2.0
user276,466,2.0
user175,466,2.0
user070,466,1.0
user077,466,1.0
user281,466,3.0
user185,466,3.0
user107,466,3.0
user056,466,3.0
user062,466,2.0
user306,466,1.0
user114,466,2.0
user287,466,2.0
user106,466,1.0
user152,466,1.0
user277,466,1.0
user109,466,1.0
user242,466,3.0
user135,466,1.0
user157,466,3.0
user216,466,1.0
user041,466,2.0
user158,466,2.0
user317,466,2.0
user292,466,2.0
user205,466,2.0
user257,466,3.0
user150,466,1.0
user177,466,2.0
user185,466,1.0
user249,466,3.0
user131,152,1.0
user256,152,3.0
user307,152,3.0
user104,152,2.0
user046,152,2.0
user010,152,3.0
user075,152,1.0
user207,152,3.0
user212,152,3.0
user183,152,1.0
user168,152,2.0
user048,152,1.0
user187,152,2.0
user123,152,1.0
user196,152,2.0
user098,152,2.0
user314,152,3.0
user314,152,3.0
user127,152,3.0
user149,152,3.0
