wine_id,wine_name,wine_name_eng,wine_sort,wine_capacity,wine_alc,wine_dangdo,wine_sando,wine_tannin,wine_food,wine_image,wine_region_id
190,팔라찌 블랑 드 블랑 밀레시마토,Palazzi Blanc de Blancs Millesimato,4,750,11.0,1,3,1,5,../../media/images/wine/01190.jpg,2
191,루메지오 디 비앙코 콘트로구에라,Lumeggio di Bianco Controguerra,2,750,13.0,1,3,1,1,../../media/images/wine/01191.jpg,2
192,챠오 스프리츠,Ciao Sfritz,2,200,6.9,4,2,1,1,../../media/images/wine/01192.jpg,2
193,챠오 모스카토,Ciao Moscato,2,200,8.0,4,2,1,2,../../media/images/wine/01193.jpg,2
194,챠오 레몬 피치,Ciao Lemon Peach,4,200,5.0,4,2,1,1,../../media/images/wine/01194.jpg,2
195,챠오 비앙코,Ciao Bianco,2,200,10.5,2,2,1,2,../../media/images/wine/01195.jpg,2
196,"산 마르짜노, 벨리타 로쏘","San Marzano, Belita Rosso",1,750,14.0,3,2,3,2,../../media/images/wine/01196.jpg,2
197,"산 마르짜노, 벨리타 비앙코","San Marzano, Belita Bianco",2,750,12.0,3,2,1,3,../../media/images/wine/01197.jpg,2
198,"까스텔로 반피, 폰타넬레 샤르도네","Castello Banfi, Fontanelle Chardonnay",2,750,15.0,1,3,1,2,../../media/images/wine/01198.jpg,2
199,"코르테 지아라, 메를로 코르비나","Corte Giara, Merlot Corvina",1,750,13.0,1,3,2,2,../../media/images/wine/01199.jpg,2
200,"칸티, 브라케토 핑크 에디션","Canti, Brachetto Pink Edition",1,750,6.0,4,1,2,1,../../media/images/wine/01200.jpg,2
201,"칸티, 피에몬테 브라케토","Canti, Piemonte Brachetto",1,750,6.0,4,1,2,2,../../media/images/wine/01201.jpg,2
202,"깐티네 포베로, 모스카토 다스티 '캄포 델 팔리오'","Cantine Povero, Moscato d'Asti 'Campo del Palio'",2,750,5.5,4,2,1,1,../../media/images/wine/01202.jpg,2
203,"네스폴리, 르 코스테","Poderi dal Nespoli, Le Coste",2,750,13.0,1,3,1,4,../../media/images/wine/01203.jpg,2
204,"네스폴리, 피코 그란데","Poderi dal Nespoli, Fico Grande",1,750,14.0,1,4,3,1,../../media/images/wine/01204.jpg,2
205,"네스폴리, 파가데빗","Poderi dal Nespoli, Pagadebit",2,750,13.0,1,3,1,5,../../media/images/wine/01205.jpg,2
206,"네스폴리, 네스폴리노 비앙코","Poderi dal Nespoli, Nespolino Bianco",2,750,12.0,1,3,1,4,../../media/images/wine/01206.png,2
207,몬탈토 까따라또 바이오,Montalto Cataratto Bio,2,750,12.0,1,3,1,1,../../media/images/wine/01207.jpg,2
208,몬탈토 네로다볼라 바이오,Montalto Nero d'Avola Bio,1,750,13.0,1,3,2,3,../../media/images/wine/01208.jpg,2
209,"카를로 펠레그리노, 트라이마리","Carlo Pellegrino, Traimari",4,750,12.0,3,2,1,5,../../media/images/wine/01209.jpg,2
210,"메짜코로나, 메를로","Mezzacorona, Merlot",1,750,14.0,1,3,3,2,../../media/images/wine/01210.jpg,2
211,코르테 지아라 메를로,Corte Giara Merlot,1,750,13.0,1,2,3,3,../../media/images/wine/01211.jpg,2
212,코르테 지아라 샤르도네,Corte Giara Chardonnay,2,750,13.0,1,3,1,2,../../media/images/wine/01212.jpg,2
213,"코르테 지아라, 피노 그리지오","Corte Giara, Pinot Grigio",2,750,13.0,1,3,1,3,../../media/images/wine/01213.jpg,2
214,카사 디 로코 키안티,Casa di Rocco Chianti,1,750,12.5,1,4,2,3,../../media/images/wine/01214.jpg,2
215,"엘비오 코뇨, 돌체토 달바","Elvio Cogno, Dolcetto d'Alba",1,750,14.0,1,4,3,2,../../media/images/wine/01215.png,2
216,"베끼아 토레, 살리스 살렌티노 로쏘","Vecchia Torre, Salice Salentino Rosso",1,750,13.5,1,3,3,3,../../media/images/wine/01216.jpg,2
217,아비뇨네지 비앙코 토스카나,Avignonesi Bianco Toscana,2,750,12.5,1,4,1,1,../../media/images/wine/01217.jpg,2
218,"아바찌아, 블루문 모스카토","Abbazia, Blue moon Moscato",4,750,8.0,4,2,1,1,../../media/images/wine/01218.jpg,2
219,"발레벨보, 모스카토 다스티 라마렝까","Vallebelbo, Moscato d'Asti La Marenca",2,750,5.5,4,2,1,1,../../media/images/wine/01219.jpg,2
220,"테누타 산 안토니오, 스카이아 비앙코","Tenuta Sant' Antonio, Scaia Bianco",2,750,13.0,1,4,1,2,../../media/images/wine/01220.jpg,2
221,"리베라, 프리미티보","Rivera, Primitivo",1,750,14.0,1,3,4,3,../../media/images/wine/01221.png,2
222,"콘타리니, 발세 스푸만테 모스카토 돌체","Contarini, Valse Spumante Moscato Dolce",4,750,8.0,4,1,1,4,../../media/images/wine/01222.jpg,2
223,"세르지오 그리말디, 모스카토 다스티","Sergio Grimaldi, Moscato d'Asti",2,750,5.0,4,2,1,2,../../media/images/wine/01223.jpg,2
224,판티니 프리모 말바시아 샤르도네,Fantini Primo Malvasia Chardonnay,2,750,12.0,1,3,1,5,../../media/images/wine/01224.jpg,2
225,"라 또르데라, 사오미 프로세코","La Tordera, Saomi Prosecco",4,750,12.0,2,3,1,5,../../media/images/wine/01225.jpg,2
226,토레셀라 산지오베제,Torresella Sangiovese,1,750,13.5,1,4,3,3,../../media/images/wine/01226.jpg,2
227,"산테로, 트루아젤 모스카토","Santero, Troisl Moscato",2,750,5.0,4,1,1,5,../../media/images/wine/01227.jpg,2
228,엠 3,M Rose,3,750,3.0,4,1,1,1,../../media/images/wine/01228.jpg,2
229,엠,M,2,750,3.0,4,2,1,2,../../media/images/wine/01229.jpg,2
230,티모라쏘 그루,Timorasso Grue,2,750,14.5,1,3,1,4,../../media/images/wine/01230.jpg,2
231,디레토 2,Diletto White,2,750,13.5,1,4,1,5,../../media/images/wine/01231.jpg,2
232,콜 데 살리치 프로세코,Col de Salici Prosecco,4,750,11.0,2,3,1,4,../../media/images/wine/01232.jpg,2
233,"라 마르카, 프로세코","La Marca, Prosecco",4,750,12.0,1,4,1,5,../../media/images/wine/01233.png,2
234,"간치아, 피노 디 피노 3","Gancia, Pinot Di Pinot Rose",4,750,11.5,2,2,1,5,../../media/images/wine/01234.jpg,2
235,"또스띠, 3%","Tosti, 3%",2,750,4.0,4,2,1,4,../../media/images/wine/01235.jpg,2
236,체사리 보스카렐,Cesari Boscarel,1,750,13.5,1,3,3,1,../../media/images/wine/01236.jpg,2
237,프루노토 & 안티노리 프루노토 모스카토 다스티,Prunotto & Antinori Prunotto Moscato d'Asti,2,750,5.0,4,2,1,3,../../media/images/wine/01237.jpg,2
238,"안티노리, 키안티 클라시코 페폴리","Antinori, Chianti Classico Peppoli",1,750,13.0,1,3,3,2,../../media/images/wine/01238.png,2
239,산타 크리스티나 캄포그란데 오르비에토 클라시코,Santa Cristina Campogrande Orvieto Classico,2,750,12.0,1,3,1,2,../../media/images/wine/01239.jpg,2
240,산타 크리스티나 피노 그리지오,Santa Cristina Pinot Grigio,2,750,11.5,1,3,1,5,../../media/images/wine/01240.jpg,2
241,"프레스코발디, 레몰레 로쏘","Frescobaldi, Remole Rosso",1,750,13.0,1,3,4,2,../../media/images/wine/01241.jpg,2
242,"카스텔라레, 키안티 클라시코","Castellare, Chianti Classico",1,750,13.5,1,4,3,2,../../media/images/wine/01242.png,2
243,보떼르 모스카토,Botter Moscato,2,750,8.0,4,2,1,2,../../media/images/wine/01243.jpg,2
244,비니 라 델리찌아 마스카레리 프로쎄코,Vini la delizia Mascareri Prosecco,4,750,11.0,1,3,1,5,../../media/images/wine/01244.jpg,2
245,"테누타 산 안토니오, 스카이아 코르비나","Tenuta Sant' Antonio, Scaia Corvina",1,750,14.0,1,3,3,1,../../media/images/wine/01245.jpg,2
246,"우마니론끼, 요리오 몬텔풀치아노 다부르쪼","Umani Ronchi, Jorio Montepulciano d'Abruzzo",1,750,13.5,1,4,3,1,../../media/images/wine/01246.jpg,2
247,"우마니 론끼, 비고르","Umani Ronchi, Vigor",1,750,14.0,1,3,4,2,../../media/images/wine/01247.jpg,2
248,우마니 론끼 요리오 2,Umani Ronchi Jorio Bianco,2,750,13.0,1,4,1,5,../../media/images/wine/01248.jpg,2
249,칸티네 젬마 모스카토 다스티 비나 피오리타,Cantine Gemma Moscato d'Asti Vigna Fiorita,2,750,5.6,4,2,1,2,../../media/images/wine/01249.jpg,2
250,페우디 바실리스코 테오도시오,Feudi Basilisco Teodosio Aglianico del Vulture,1,750,13.5,1,2,4,2,../../media/images/wine/01250.jpg,2
251,"브라이다, 일 바치알레 몽페라토 로쏘","Braida, Il Baciale Monferrato Rosso",1,750,13.5,1,4,4,3,../../media/images/wine/01251.jpg,2
252,"브라이다, 브라케토 다퀴","Braida, Brachetto d'Acqui",4,750,5.5,4,1,1,5,../../media/images/wine/01252.jpg,2
253,"체사리, 소아베 클라시코","Cesari, Soave Classico",2,750,12.0,1,4,1,2,../../media/images/wine/01253.jpg,2
254,프로두토리 델 바르바레스코 랑게 네비올로,Produttori del Barbaresco Langhe Nebbiolo,1,750,15.0,1,3,4,1,../../media/images/wine/01254.jpg,2
255,끼알리 러브 홀릭 스위트 비앙코,Chiarli Love Holic Sweet Bianco,2,750,4.0,3,1,1,1,../../media/images/wine/01255.jpg,2
256,"메디치 에르메테, 퀘르치올리 람브루스코 레지아노 드라이","Medici ERmete, Quercioli Lambrusco Reggiano Dry",4,750,12.0,2,2,1,2,../../media/images/wine/01256.jpg,2
257,"메디치 에르메테, 보춀로","Medici Ermete, Bocciolo",4,750,7.5,3,3,1,1,../../media/images/wine/01257.jpg,2
258,"센시, 키안티 리제르바 '달캄포'","Sensi, Chianti Riserva 'Dalcampo'",1,750,13.5,1,4,3,2,../../media/images/wine/01258.jpg,2
259,"센시, 키안티","Sensi, Chianti",1,750,13.0,1,4,2,2,../../media/images/wine/01259.jpg,2
260,"콜리모로, 몬테풀치아노 다부르쪼","Colimoro, Montepulciano d'Abruzzo",1,750,13.0,1,3,3,4,../../media/images/wine/01260.jpg,2
261,나인 닷 파이브 스위트 모스카토,Nine dot Five 9.5 Cold Wine Sweet Moscato,4,750,7.5,4,1,1,1,../../media/images/wine/01261.jpg,2
262,보르고 라메 비앙코,Borgo lame Bianco,2,750,4.5,4,2,1,2,../../media/images/wine/01262.jpg,2
263,보르고 라메 로소,Borgo Lame Rosso,1,750,6.0,4,1,2,1,../../media/images/wine/01263.jpg,2
264,벨라누 로쏘 돌체,Belanu Rosso Dolce,1,750,10.0,4,1,2,1,../../media/images/wine/01264.jpg,2
265,보르고 라메 모스카토 다스티,Borgo Lame Moscato d'Asti,2,750,5.5,4,2,1,2,../../media/images/wine/01265.jpg,2
266,파이니스트 볼게리,Finest Bolgheri,1,750,13.5,1,3,3,1,../../media/images/wine/01266.jpg,2
267,원글라스 피노 그리지오,One Glass Pinot Grigio,2,100,12.5,1,4,1,4,../../media/images/wine/01267.jpg,2
268,원글라스 베르멘티노,One Glass Vermentino,2,100,13.0,1,3,1,2,../../media/images/wine/01268.jpg,2
269,원글라스 산지오베제,One Glass Sangiovese,1,100,13.0,1,3,2,1,../../media/images/wine/01269.jpg,2
270,원글라스 까베르네 소비뇽,One Glass Cabernet Sauvignon,1,100,13.0,1,3,3,3,../../media/images/wine/01270.jpg,2
271,"포지오 스칼레테, 키안티 클라시코","Poggio Scalette, Chianti Classico",1,750,13.5,1,4,3,2,../../media/images/wine/01271.png,2
272,빌라 엠 3,Villa M Rose,3,750,5.0,4,1,1,2,../../media/images/wine/01272.jpg,2
273,프레스첼로 1 스위트,Freschello Red Sweet,1,750,9.5,5,1,2,1,../../media/images/wine/01273.jpg,2
274,"까넬리, 꽈뜨로 비앙코","Canelli, Quattro Bianco",2,750,4.0,4,2,1,1,../../media/images/wine/01274.jpg,2
275,"까넬리, 꽈뜨로 로쏘","Canelli, Quattro Rosso",1,750,4.0,4,1,2,4,../../media/images/wine/01275.jpg,2
276,"간치아, 프로세코","Gancia, Prosecco",4,750,12.0,2,3,1,5,../../media/images/wine/01276.jpg,2
277,"타울레로, 몬테풀치아노 다브루쪼","Thaulero, Montepulciano d'Abruzzo",1,750,14.0,1,3,3,1,../../media/images/wine/01277.jpg,2
278,"타울레로, 트레비아노 다브루쪼","Thaulero, Trebbiano d'Abruzzo",2,750,13.0,1,4,1,2,../../media/images/wine/01278.jpg,2
279,"캐빗, 산비질리오 모스카토 돌체","Cavit, SanVigilio Moscato Dolce",4,750,8.0,4,2,1,2,../../media/images/wine/01279.jpg,2
280,"캐빗, 컬렉션 피노 누아",Cavit Collection Pinot Noir,1,750,12.0,1,3,2,2,../../media/images/wine/01280.jpg,2
281,"캐빗, 컬렉션 피노 그리지오","Cavit, Collection Pinot Grigio",2,750,12.0,1,4,1,2,../../media/images/wine/01281.jpg,2
282,"미켈레 끼아를로, '니볼레' 모스카토 다스티","Michele Chiarlo, 'Nivole' Moscato d'Asti",2,375,5.0,4,2,1,1,../../media/images/wine/01282.jpg,2
283,카사노 마르살라 파인,Casano Marsala Fine,2,1000,17.0,5,2,2,5,../../media/images/wine/01283.jpg,2
284,도피오 파소 프리미티보,Doppio Passo Primitivo,1,750,13.0,1,2,4,2,../../media/images/wine/01284.jpg,2
285,"꽁트리 스푸만티, 코르테 비올라 모스카토 돌체","Contri Spumanti, Corte Viola Moscato Dolce",4,750,7.0,4,1,1,4,../../media/images/wine/01285.jpg,2
286,"메짜코로나, 피노그리지오","Mezzacorona, Pinot Grigio",2,750,13.0,1,3,1,2,../../media/images/wine/01286.jpg,2
287,"메짜코로나, 까베르네 소비뇽","Mezzacorona, Cabernet Sauvignon",1,750,14.0,1,3,3,2,../../media/images/wine/01287.jpg,2
288,"알로이스 라게더, 리프 피노 그리지오","Alois Lageder, Riff Pinot Grigio",2,750,12.5,1,3,1,5,../../media/images/wine/01288.jpg,2
289,"알로이스 라게더, 리프 메를로 까베르네","Alois Lageder, Riff Merlot Cabernet",1,750,13.5,1,4,3,2,../../media/images/wine/01289.jpg,2
290,"쿠수마노, 인졸리아","Cusumano, Insolia",2,750,14.0,1,3,1,4,../../media/images/wine/01290.jpg,2
291,"리카솔리, 키안티 델 바론 리카솔리","Ricasoli, Chianti del Barone Ricasoli",1,750,13.0,1,4,3,2,../../media/images/wine/01291.jpg,2
292,"체레토, 모스카토 다스티","Ceretto, Moscato d'Asti",2,375,5.5,4,2,1,2,../../media/images/wine/01292.jpg,2
293,까삐께라 린토리 베르멘티노,Capichera Lintori Vermentino,2,750,13.5,1,3,1,2,../../media/images/wine/01293.jpg,2
294,"로레단 가스파리니, 프로세코 브뤼","Loredan Gasparini, Prosecco Brut",4,750,11.0,1,3,1,4,../../media/images/wine/01294.jpg,2
295,"스페리, 발폴리첼라 클라시코","Speri, Valpolicella Classico",1,750,12.5,1,3,3,2,../../media/images/wine/01295.jpg,2
296,"티펜브루너, 뮬러 트루가우","Tiefenbrunner, Muller Thurgau",2,750,12.5,1,3,1,2,../../media/images/wine/01296.jpg,2
297,"펠시나, 키안티 콜리 세네시","Felsina, Chianti Colli Senesi",1,750,14.0,1,4,3,1,../../media/images/wine/01297.jpg,2
298,"발레벨보, 돌체 루나","Vallebelbo, Dolce Luna",2,750,2.0,4,2,1,1,../../media/images/wine/01298.jpg,2
299,"발레벨보, 돌체 루체","Vallebelbo, Dolce Luce",4,750,2.0,4,1,1,2,../../media/images/wine/01299.jpg,2
300,"또스띠, 핑크 모스카토","Tosti, Pink Moscato",4,750,7.0,4,2,1,1,../../media/images/wine/01300.png,2
301,"일 팔라지오, 뉴 데이 로사토","Il Palagio, New Day Rosato",3,750,12.5,1,3,2,4,../../media/images/wine/01301.png,2
302,"쥬세페 코르테제, 랑게 돌체토","Giuseppe Cortese, Langhe Dolcetto",1,750,13.0,1,4,3,2,../../media/images/wine/01302.jpg,2
303,"아카데미아, 3 스푸만테","Accademia, Rose Spumante",3,750,12.0,2,3,1,2,../../media/images/wine/01303.jpg,2
304,"베리 브라더스 & 러드, 프로세코","Berry Bros. & Rudd, Prosecco",4,750,11.0,1,3,1,4,../../media/images/wine/01304.jpg,2
305,"베리 브라더스 & 러드, 키안티","Berry Bros. & Rudd, Chianti",1,750,13.0,1,4,3,5,../../media/images/wine/01305.jpg,2
306,"베리 브라더스 & & 러드, 네로 다볼라","Berry Bros. & Rudd, Nero d'Avola",1,750,14.0,1,3,3,1,../../media/images/wine/01306.jpg,2
307,"레 모레, 스위트 2","Le Morre, Sweet White",4,750,6.0,4,1,1,1,../../media/images/wine/01307.jpg,2
308,"베리 브라더스 & 러드, 피노 그리지오","Berry Bros. & Rudd, Pinot Grigio",2,750,12.0,1,3,1,4,../../media/images/wine/01308.jpg,2
309,모스케토 핑크,Mosketto Pink,3,750,6.0,4,2,1,1,../../media/images/wine/01309.jpg,2
310,"칸티, 아스티 세코 뀌베 C.21","Canti, Asti Secco Cuvee C.21",4,750,11.0,1,2,1,3,../../media/images/wine/01310.jpg,2
311,"리베라, 프렐루디오 넘버 원 샤도네이","Rivera, Preludio N.1 Chardonnay",2,750,12.0,2,4,1,2,../../media/images/wine/01311.jpg,2
312,"틴테로, 소리 그라멜라 모스카토 다스티","Tintero, Sori Gramella Moscato d'Asti",2,750,6.0,3,3,1,5,../../media/images/wine/01312.png,2
313,소벨로,Sorbello,1,750,10.0,1,3,3,1,../../media/images/wine/01313.jpg,2
314,"메디치 에르메테, 퀘르치올리 람브루스코 레지아노 스위트","Medici Ermete, Quercioli Lambrusco Reggiano Sweet",4,750,8.5,4,2,2,1,../../media/images/wine/01314.jpg,2
315,"루피노, 토르가이오 토스카나","Ruffino, Torgaio Toscana",1,750,12.5,1,3,2,2,../../media/images/wine/01315.jpg,2
316,"루피노, 프로세코 엑스트라 드라이","Ruffino, Prosecco Extra Dry",4,750,11.0,1,3,1,1,../../media/images/wine/01316.jpg,2
317,"루피노, 갈레스트로 토스카나","Ruffino, Galestro Toscana",2,750,12.0,1,4,1,3,../../media/images/wine/01317.jpg,2
318,"까넬리, 꽈뜨로 3","Canelli, Quattro Rose",3,750,4.0,4,2,1,3,../../media/images/wine/01318.jpg,2
319,"까르피네토, 오리지날 토스카노","Carpinetto, Originale Toscano",1,750,13.0,1,3,3,5,../../media/images/wine/01319.jpg,2
320,페스타 로쏘,Festa Rosso,1,750,4.0,4,1,1,1,../../media/images/wine/01320.jpg,2
321,페스타 비앙코,Festa Bianco,2,750,4.0,4,2,1,2,../../media/images/wine/01321.jpg,2
322,빌라 욜란다 모스카토 3,Villa Jolanda Moscato Rose,4,750,6.5,4,2,1,1,../../media/images/wine/01322.png,2
323,슈미트 숀 퓐프 모스카토,Schmitt Sohne Funf Moscato,2,750,9.0,4,2,1,1,../../media/images/wine/01323.jpg,2
324,피키모리,Fichimori,1,750,12.0,1,3,4,1,../../media/images/wine/01324.jpg,2
325,"안티노리, 빌라 안티노리 키안티 클라시코 리제르바","Antinori, Villa Antinori Chianti Classico Riserva",1,750,14.0,1,3,3,2,../../media/images/wine/01325.png,2
326,"안티노리, 빌라 안티노리 비앙코","Antinori, Villa Antinori Bianco",2,750,12.0,1,3,1,5,../../media/images/wine/01326.jpg,2
327,"아템즈, 피노 그리지오","Attems, Pinot Grigio",2,750,13.0,1,3,1,5,../../media/images/wine/01327.jpg,2
328,"아템즈, 소비뇽 블랑","Attems, Sauvignon Blanc",2,750,13.0,1,3,1,3,../../media/images/wine/01328.jpg,2
329,"발비 소프라니, 갈라로사","Balbi Soprani, Gala Rosa",1,750,5.5,4,2,1,2,../../media/images/wine/01329.png,2
330,"자르데또, 프로세코 수페리오레 폰데고 드라이","Zardetto, Prosecco Superiore Fondego Dry",4,750,11.5,1,3,1,4,../../media/images/wine/01330.jpg,2
331,"자르데또, 프라이빗 뀌베 브뤼","Zardetto, Private Cuvee Brut",4,750,11.0,1,2,1,5,../../media/images/wine/01331.jpg,2
332,"자르데또, 프로세코 엑스트라 드라이","Zardetto, Prosecco Extra Dry",4,750,12.0,1,4,1,1,../../media/images/wine/01332.jpg,2
333,"돈나푸가타, 루메라 로자토","Donnafugata, Lumera Rosato",3,750,13.0,1,3,2,5,../../media/images/wine/01333.jpg,2
334,레 그로테 실레노 콘트로라 샤도네이,Le Grotte di Sileno Controra Chardonnay,2,750,16.0,1,3,1,5,../../media/images/wine/01334.jpg,2
335,"칼디롤라, 아만떼","Caldirola, Amante",1,750,10.0,4,2,2,3,../../media/images/wine/01335.jpg,2
336,"레보비쯔, 람부르스코 아마빌레","LEBOVITZ, Lambrusco Amabile",4,750,8.0,1,2,1,4,../../media/images/wine/01336.jpg,2
337,아르파 시라,Arpa Syrah,1,750,14.0,1,3,3,2,../../media/images/wine/01337.png,2
338,"빌라 산디, 프로세코 수페리오레 엑스트라 드라이","Villa Sandi, Prosecco Superiore Extra Dry",4,750,11.0,1,3,1,4,../../media/images/wine/01338.jpg,2
339,"베르사노, 몬테올리보 모스카토 다스티","Bersano, Monteolivo Moscato d'Asti",2,750,5.5,4,2,1,2,../../media/images/wine/01339.jpg,2
340,"탈라몬티, 트레비 트레비아노 다부르쪼 비앙코","Talamonti, Trebi Trebbiano d'Abruzzo Bianco",2,750,13.0,3,3,1,5,../../media/images/wine/01340.jpg,2
341,"탈라몬티, 모다 몬테풀치아노 다부르쪼","Talamonti, Moda Montepulciano d'Abruzzo",1,750,14.0,1,3,3,1,../../media/images/wine/01341.jpg,2
342,제나토 발폴리첼라 수페리오레,Zenato Valpolicella Superiore,1,750,13.5,1,4,2,2,../../media/images/wine/01342.jpg,2
343,제나토 루가나 산 베네데토,Zenato Lugana San Benedetto,2,750,13.0,1,3,1,2,../../media/images/wine/01343.jpg,2
