sell_id,store_id,wine_id,sell_reg_time,sell_price,sell_promot,sell_state
461,3,77,2023-07-20 13:20:35,35000,wine number 461,1
462,3,79,2023-07-20 13:20:35,32000,wine number 462,1
463,3,82,2023-07-20 13:20:35,23000,wine number 463,1
464,3,85,2023-07-20 13:20:35,27000,wine number 464,1
465,3,86,2023-07-20 13:20:35,30000,wine number 465,1
466,3,89,2023-07-20 13:20:35,20000,wine number 466,1
467,3,90,2023-07-20 13:20:35,20000,wine number 467,1
468,3,91,2023-07-20 13:20:35,25000,wine number 468,1
469,3,97,2023-07-20 13:20:35,28000,wine number 469,1
470,3,98,2023-07-20 13:20:35,25000,wine number 470,1
471,3,99,2023-07-20 13:20:35,18000,wine number 471,1
472,3,105,2023-07-20 13:20:35,28000,wine number 472,1
473,3,107,2023-07-20 13:20:35,32000,wine number 473,1
474,3,109,2023-07-20 13:20:35,30000,wine number 474,1
475,3,114,2023-07-20 13:20:35,30000,wine number 475,1
476,3,117,2023-07-20 13:20:35,37000,wine number 476,1
477,3,121,2023-07-20 13:20:35,20000,wine number 477,1
478,3,125,2023-07-20 13:20:35,25000,wine number 478,1
479,3,127,2023-07-20 13:20:35,18000,wine number 479,1
480,3,131,2023-07-20 13:20:35,23000,wine number 480,1
481,3,133,2023-07-20 13:20:35,32000,wine number 481,1
482,3,142,2023-07-20 13:20:35,30000,wine number 482,1
483,3,143,2023-07-20 13:20:35,18000,wine number 483,1
484,3,146,2023-07-20 13:20:35,33000,wine number 484,1
485,3,149,2023-07-20 13:20:35,27000,wine number 485,1
486,3,150,2023-07-20 13:20:35,30000,wine number 486,1
487,3,154,2023-07-20 13:20:35,22000,wine number 487,1
488,3,155,2023-07-20 13:20:35,25000,wine number 488,1
489,3,159,2023-07-20 13:20:35,27000,wine number 489,1
490,3,165,2023-07-20 13:20:35,22000,wine number 490,1
491,3,167,2023-07-20 13:20:35,28000,wine number 491,1
492,3,170,2023-07-20 13:20:35,28000,wine number 492,1
493,3,171,2023-07-20 13:20:35,30000,wine number 493,1
494,3,175,2023-07-20 13:20:35,28000,wine number 494,1
495,3,177,2023-07-20 13:20:35,28000,wine number 495,1
496,3,181,2023-07-20 13:20:35,23000,wine number 496,1
497,3,182,2023-07-20 13:20:35,27000,wine number 497,1
498,3,183,2023-07-20 13:20:35,33000,wine number 498,1
499,3,185,2023-07-20 13:20:35,32000,wine number 499,1
500,3,190,2023-07-20 13:20:35,28000,wine number 500,1
501,3,191,2023-07-20 13:20:35,28000,wine number 501,1
502,3,195,2023-07-20 13:20:35,35000,wine number 502,1
503,3,199,2023-07-20 13:20:35,20000,wine number 503,1
504,3,209,2023-07-20 13:20:35,27000,wine number 504,1
505,3,211,2023-07-20 13:20:35,18000,wine number 505,1
506,3,213,2023-07-20 13:20:35,22000,wine number 506,1
507,3,214,2023-07-20 13:20:35,18000,wine number 507,1
508,3,218,2023-07-20 13:20:35,25000,wine number 508,1
509,3,221,2023-07-20 13:20:35,20000,wine number 509,1
510,3,223,2023-07-20 13:20:35,20000,wine number 510,1
511,3,229,2023-07-20 13:20:35,25000,wine number 511,1
512,3,233,2023-07-20 13:20:35,22000,wine number 512,1
513,3,235,2023-07-20 13:20:35,20000,wine number 513,1
514,3,237,2023-07-20 13:20:35,35000,wine number 514,1
515,3,245,2023-07-20 13:20:35,18000,wine number 515,1
516,3,247,2023-07-20 13:20:35,27000,wine number 516,1
517,3,253,2023-07-20 13:20:35,35000,wine number 517,1
518,3,257,2023-07-20 13:20:35,28000,wine number 518,1
519,3,261,2023-07-20 13:20:35,37000,wine number 519,1
520,3,265,2023-07-20 13:20:35,22000,wine number 520,1
521,3,270,2023-07-20 13:20:35,30000,wine number 521,1
522,3,271,2023-07-20 13:20:35,20000,wine number 522,1
523,3,281,2023-07-20 13:20:35,35000,wine number 523,1
524,3,282,2023-07-20 13:20:35,37000,wine number 524,1
525,3,293,2023-07-20 13:20:35,20000,wine number 525,1
526,3,298,2023-07-20 13:20:35,35000,wine number 526,1
527,3,303,2023-07-20 13:20:35,20000,wine number 527,1
528,3,305,2023-07-20 13:20:35,20000,wine number 528,1
529,3,317,2023-07-20 13:20:35,32000,wine number 529,1
530,3,321,2023-07-20 13:20:35,22000,wine number 530,1
531,3,322,2023-07-20 13:20:35,28000,wine number 531,1
532,3,325,2023-07-20 13:20:35,37000,wine number 532,1
533,3,330,2023-07-20 13:20:35,37000,wine number 533,1
534,3,331,2023-07-20 13:20:35,18000,wine number 534,1
535,3,335,2023-07-20 13:20:35,27000,wine number 535,1
536,3,337,2023-07-20 13:20:35,25000,wine number 536,1
537,3,342,2023-07-20 13:20:35,18000,wine number 537,1
538,3,343,2023-07-20 13:20:35,28000,wine number 538,1
539,3,351,2023-07-20 13:20:35,18000,wine number 539,1
540,3,353,2023-07-20 13:20:35,30000,wine number 540,1
541,3,355,2023-07-20 13:20:35,23000,wine number 541,1
542,3,358,2023-07-20 13:20:35,22000,wine number 542,1
543,3,362,2023-07-20 13:20:35,37000,wine number 543,1
544,3,373,2023-07-20 13:20:35,22000,wine number 544,1
545,3,374,2023-07-20 13:20:35,22000,wine number 545,1
546,3,375,2023-07-20 13:20:35,33000,wine number 546,1
547,3,381,2023-07-20 13:20:35,25000,wine number 547,1
548,3,383,2023-07-20 13:20:35,25000,wine number 548,1
549,3,390,2023-07-20 13:20:35,23000,wine number 549,1
550,3,393,2023-07-20 13:20:35,23000,wine number 550,1
551,3,395,2023-07-20 13:20:35,27000,wine number 551,1
552,3,398,2023-07-20 13:20:35,25000,wine number 552,1
553,3,402,2023-07-20 13:20:35,28000,wine number 553,1
554,3,405,2023-07-20 13:20:35,22000,wine number 554,1
555,3,409,2023-07-20 13:20:35,32000,wine number 555,1
556,3,429,2023-07-20 13:20:35,28000,wine number 556,1
557,3,433,2023-07-20 13:20:35,18000,wine number 557,1
558,3,434,2023-07-20 13:20:35,35000,wine number 558,1
559,3,437,2023-07-20 13:20:35,33000,wine number 559,1
560,3,438,2023-07-20 13:20:35,35000,wine number 560,1
561,3,441,2023-07-20 13:20:35,35000,wine number 561,1
562,3,442,2023-07-20 13:20:35,25000,wine number 562,1
563,3,445,2023-07-20 13:20:35,28000,wine number 563,1
564,3,454,2023-07-20 13:20:35,33000,wine number 564,1
565,3,463,2023-07-20 13:20:35,33000,wine number 565,1
566,3,470,2023-07-20 13:20:35,22000,wine number 566,1
567,3,473,2023-07-20 13:20:35,30000,wine number 567,1
568,3,477,2023-07-20 13:20:35,20000,wine number 568,1
569,3,479,2023-07-20 13:20:35,35000,wine number 569,1
570,3,482,2023-07-20 13:20:35,22000,wine number 570,1
571,3,483,2023-07-20 13:20:35,37000,wine number 571,1
572,3,493,2023-07-20 13:20:35,23000,wine number 572,1
573,3,495,2023-07-20 13:20:35,20000,wine number 573,1
574,3,499,2023-07-20 13:20:35,25000,wine number 574,1
575,3,501,2023-07-20 13:20:35,30000,wine number 575,1
576,3,502,2023-07-20 13:20:35,30000,wine number 576,1
577,3,513,2023-07-20 13:20:35,30000,wine number 577,1
578,3,514,2023-07-20 13:20:35,23000,wine number 578,1
579,3,515,2023-07-20 13:20:35,37000,wine number 579,1
580,3,518,2023-07-20 13:20:35,37000,wine number 580,1
581,3,519,2023-07-20 13:20:35,37000,wine number 581,1
582,3,522,2023-07-20 13:20:35,30000,wine number 582,1
583,3,529,2023-07-20 13:20:35,18000,wine number 583,1
584,3,531,2023-07-20 13:20:35,32000,wine number 584,1
585,3,533,2023-07-20 13:20:35,27000,wine number 585,1
586,3,542,2023-07-20 13:20:35,30000,wine number 586,1
587,3,543,2023-07-20 13:20:35,30000,wine number 587,1
588,3,553,2023-07-20 13:20:35,23000,wine number 588,1
589,3,559,2023-07-20 13:20:35,27000,wine number 589,1
590,3,561,2023-07-20 13:20:35,22000,wine number 590,1
591,3,563,2023-07-20 13:20:35,37000,wine number 591,1
592,3,567,2023-07-20 13:20:35,25000,wine number 592,1
593,3,571,2023-07-20 13:20:35,28000,wine number 593,1
594,3,573,2023-07-20 13:20:35,27000,wine number 594,1
595,3,575,2023-07-20 13:20:35,37000,wine number 595,1
596,3,581,2023-07-20 13:20:35,37000,wine number 596,1
597,3,583,2023-07-20 13:20:35,33000,wine number 597,1
598,3,585,2023-07-20 13:20:35,28000,wine number 598,1
599,3,586,2023-07-20 13:20:35,35000,wine number 599,1
600,3,593,2023-07-20 13:20:35,27000,wine number 600,1
601,3,607,2023-07-20 13:20:35,18000,wine number 601,1
602,3,615,2023-07-20 13:20:35,25000,wine number 602,1
603,3,618,2023-07-20 13:20:35,33000,wine number 603,1
604,3,619,2023-07-20 13:20:35,23000,wine number 604,1
605,3,625,2023-07-20 13:20:35,20000,wine number 605,1
606,3,627,2023-07-20 13:20:35,27000,wine number 606,1
607,3,631,2023-07-20 13:20:35,33000,wine number 607,1
608,3,638,2023-07-20 13:20:35,20000,wine number 608,1
609,3,646,2023-07-20 13:20:35,32000,wine number 609,1
610,3,653,2023-07-20 13:20:35,22000,wine number 610,1
611,3,655,2023-07-20 13:20:35,20000,wine number 611,1
612,3,659,2023-07-20 13:20:35,18000,wine number 612,1
613,3,662,2023-07-20 13:20:35,33000,wine number 613,1
614,3,665,2023-07-20 13:20:35,28000,wine number 614,1
615,3,671,2023-07-20 13:20:35,28000,wine number 615,1
616,3,674,2023-07-20 13:20:35,23000,wine number 616,1
617,3,678,2023-07-20 13:20:35,33000,wine number 617,1
618,3,687,2023-07-20 13:20:35,23000,wine number 618,1
619,3,695,2023-07-20 13:20:35,22000,wine number 619,1
620,3,697,2023-07-20 13:20:35,27000,wine number 620,1
621,3,702,2023-07-20 13:20:35,27000,wine number 621,1
622,3,707,2023-07-20 13:20:35,22000,wine number 622,1
623,3,709,2023-07-20 13:20:35,27000,wine number 623,1
624,3,717,2023-07-20 13:20:35,37000,wine number 624,1
625,3,726,2023-07-20 13:20:35,33000,wine number 625,1
626,3,733,2023-07-20 13:20:35,22000,wine number 626,1
627,3,738,2023-07-20 13:20:35,23000,wine number 627,1
628,3,745,2023-07-20 13:20:35,25000,wine number 628,1
629,3,747,2023-07-20 13:20:35,33000,wine number 629,1
630,3,750,2023-07-20 13:20:35,37000,wine number 630,1
631,3,761,2023-07-20 13:20:35,22000,wine number 631,1
632,3,765,2023-07-20 13:20:35,23000,wine number 632,1
633,3,766,2023-07-20 13:20:35,28000,wine number 633,1
634,3,767,2023-07-20 13:20:35,32000,wine number 634,1
635,3,769,2023-07-20 13:20:35,30000,wine number 635,1
636,3,771,2023-07-20 13:20:35,25000,wine number 636,1
637,3,781,2023-07-20 13:20:35,20000,wine number 637,1
638,3,786,2023-07-20 13:20:35,20000,wine number 638,1
639,3,787,2023-07-20 13:20:35,33000,wine number 639,1
640,3,790,2023-07-20 13:20:35,23000,wine number 640,1
641,3,795,2023-07-20 13:20:35,27000,wine number 641,1
642,3,798,2023-07-20 13:20:35,28000,wine number 642,1
643,3,810,2023-07-20 13:20:35,33000,wine number 643,1
644,3,811,2023-07-20 13:20:35,32000,wine number 644,1
645,3,818,2023-07-20 13:20:35,18000,wine number 645,1
646,3,821,2023-07-20 13:20:35,20000,wine number 646,1
647,3,826,2023-07-20 13:20:35,30000,wine number 647,1
648,3,827,2023-07-20 13:20:35,25000,wine number 648,1
649,3,829,2023-07-20 13:20:35,27000,wine number 649,1
650,3,833,2023-07-20 13:20:35,28000,wine number 650,1
651,3,837,2023-07-20 13:20:35,25000,wine number 651,1
652,3,838,2023-07-20 13:20:35,25000,wine number 652,1
653,3,842,2023-07-20 13:20:35,22000,wine number 653,1
654,3,847,2023-07-20 13:20:35,28000,wine number 654,1
655,3,849,2023-07-20 13:20:35,20000,wine number 655,1
656,3,854,2023-07-20 13:20:35,25000,wine number 656,1
657,3,857,2023-07-20 13:20:35,28000,wine number 657,1
658,3,859,2023-07-20 13:20:35,18000,wine number 658,1
659,3,861,2023-07-20 13:20:35,33000,wine number 659,1
660,3,862,2023-07-20 13:20:35,35000,wine number 660,1
661,3,865,2023-07-20 13:20:35,22000,wine number 661,1
662,3,867,2023-07-20 13:20:35,30000,wine number 662,1
663,3,869,2023-07-20 13:20:35,22000,wine number 663,1
664,3,870,2023-07-20 13:20:35,30000,wine number 664,1
665,3,874,2023-07-20 13:20:35,18000,wine number 665,1
666,3,875,2023-07-20 13:20:35,30000,wine number 666,1
667,3,877,2023-07-20 13:20:35,28000,wine number 667,1
668,3,879,2023-07-20 13:20:35,33000,wine number 668,1
669,3,883,2023-07-20 13:20:35,33000,wine number 669,1
670,3,885,2023-07-20 13:20:35,27000,wine number 670,1
671,3,886,2023-07-20 13:20:35,30000,wine number 671,1
672,3,897,2023-07-20 13:20:35,20000,wine number 672,1
673,3,898,2023-07-20 13:20:35,20000,wine number 673,1
674,3,903,2023-07-20 13:20:35,18000,wine number 674,1
675,3,910,2023-07-20 13:20:35,22000,wine number 675,1
676,3,917,2023-07-20 13:20:35,25000,wine number 676,1
677,3,922,2023-07-20 13:20:35,27000,wine number 677,1
678,3,923,2023-07-20 13:20:35,28000,wine number 678,1
679,3,925,2023-07-20 13:20:35,18000,wine number 679,1
680,3,927,2023-07-20 13:20:35,27000,wine number 680,1
681,3,933,2023-07-20 13:20:35,23000,wine number 681,1
682,3,939,2023-07-20 13:20:35,30000,wine number 682,1
683,3,945,2023-07-20 13:20:35,20000,wine number 683,1
684,3,946,2023-07-20 13:20:35,25000,wine number 684,1
685,3,947,2023-07-20 13:20:35,30000,wine number 685,1
686,3,950,2023-07-20 13:20:35,18000,wine number 686,1
687,3,953,2023-07-20 13:20:35,25000,wine number 687,1
688,3,955,2023-07-20 13:20:35,20000,wine number 688,1
689,3,957,2023-07-20 13:20:35,37000,wine number 689,1
690,3,958,2023-07-20 13:20:35,35000,wine number 690,1
691,3,965,2023-07-20 13:20:35,30000,wine number 691,1
692,3,966,2023-07-20 13:20:35,25000,wine number 692,1
693,3,967,2023-07-20 13:20:35,28000,wine number 693,1
694,3,973,2023-07-20 13:20:35,33000,wine number 694,1
695,3,975,2023-07-20 13:20:35,37000,wine number 695,1
696,3,979,2023-07-20 13:20:35,28000,wine number 696,1
697,3,982,2023-07-20 13:20:35,18000,wine number 697,1
698,3,983,2023-07-20 13:20:35,35000,wine number 698,1
699,3,985,2023-07-20 13:20:35,18000,wine number 699,1
700,3,993,2023-07-20 13:20:35,27000,wine number 700,1
701,3,995,2023-07-20 13:20:35,25000,wine number 701,1
702,3,997,2023-07-20 13:20:35,23000,wine number 702,1
703,3,1002,2023-07-20 13:20:35,35000,wine number 703,1
704,3,1003,2023-07-20 13:20:35,37000,wine number 704,1
705,3,1005,2023-07-20 13:20:35,22000,wine number 705,1
706,3,1006,2023-07-20 13:20:35,30000,wine number 706,1
707,3,1007,2023-07-20 13:20:35,35000,wine number 707,1
708,3,1009,2023-07-20 13:20:35,37000,wine number 708,1
709,3,1015,2023-07-20 13:20:35,18000,wine number 709,1
710,3,1017,2023-07-20 13:20:35,25000,wine number 710,1
711,3,1021,2023-07-20 13:20:35,22000,wine number 711,1
712,3,1025,2023-07-20 13:20:35,33000,wine number 712,1
713,3,1026,2023-07-20 13:20:35,27000,wine number 713,1
714,3,1031,2023-07-20 13:20:35,23000,wine number 714,1
715,3,1035,2023-07-20 13:20:35,20000,wine number 715,1
716,3,1037,2023-07-20 13:20:35,20000,wine number 716,1
717,3,1039,2023-07-20 13:20:35,37000,wine number 717,1
718,3,1041,2023-07-20 13:20:35,33000,wine number 718,1
719,3,1043,2023-07-20 13:20:35,35000,wine number 719,1
720,3,1045,2023-07-20 13:20:35,27000,wine number 720,1
721,3,1046,2023-07-20 13:20:35,25000,wine number 721,1
722,3,1049,2023-07-20 13:20:35,20000,wine number 722,1
723,3,1051,2023-07-20 13:20:35,28000,wine number 723,1
724,3,1053,2023-07-20 13:20:35,22000,wine number 724,1
725,3,1058,2023-07-20 13:20:35,30000,wine number 725,1
726,3,1061,2023-07-20 13:20:35,37000,wine number 726,1
727,3,1063,2023-07-20 13:20:35,33000,wine number 727,1
728,3,1065,2023-07-20 13:20:35,22000,wine number 728,1
729,3,1067,2023-07-20 13:20:35,27000,wine number 729,1
730,3,1069,2023-07-20 13:20:35,23000,wine number 730,1
731,3,1070,2023-07-20 13:20:35,35000,wine number 731,1
732,3,1071,2023-07-20 13:20:35,32000,wine number 732,1
733,3,1073,2023-07-20 13:20:35,27000,wine number 733,1
734,3,1074,2023-07-20 13:20:35,37000,wine number 734,1
735,3,1075,2023-07-20 13:20:35,27000,wine number 735,1
736,3,1083,2023-07-20 13:20:35,33000,wine number 736,1
737,3,1085,2023-07-20 13:20:35,18000,wine number 737,1
738,3,1086,2023-07-20 13:20:35,30000,wine number 738,1
739,3,1089,2023-07-20 13:20:35,32000,wine number 739,1
740,3,1090,2023-07-20 13:20:35,30000,wine number 740,1
741,3,1093,2023-07-20 13:20:35,22000,wine number 741,1
742,3,1098,2023-07-20 13:20:35,33000,wine number 742,1
743,3,1106,2023-07-20 13:20:35,33000,wine number 743,1
744,3,1107,2023-07-20 13:20:35,30000,wine number 744,1
745,3,1109,2023-07-20 13:20:35,28000,wine number 745,1
746,3,1110,2023-07-20 13:20:35,32000,wine number 746,1
747,3,1118,2023-07-20 13:20:35,23000,wine number 747,1
748,3,1121,2023-07-20 13:20:35,23000,wine number 748,1
749,3,1123,2023-07-20 13:20:35,27000,wine number 749,1
750,3,1126,2023-07-20 13:20:35,33000,wine number 750,1
751,3,1127,2023-07-20 13:20:35,23000,wine number 751,1
752,3,1129,2023-07-20 13:20:35,23000,wine number 752,1
753,3,1134,2023-07-20 13:20:35,20000,wine number 753,1
754,3,1139,2023-07-20 13:20:35,33000,wine number 754,1
755,3,1141,2023-07-20 13:20:35,25000,wine number 755,1
756,3,1142,2023-07-20 13:20:35,23000,wine number 756,1
757,3,1151,2023-07-20 13:20:35,22000,wine number 757,1
758,3,1154,2023-07-20 13:20:35,30000,wine number 758,1
759,3,1158,2023-07-20 13:20:35,33000,wine number 759,1
760,3,1159,2023-07-20 13:20:35,27000,wine number 760,1
761,3,1163,2023-07-20 13:20:35,18000,wine number 761,1
762,3,1170,2023-07-20 13:20:35,33000,wine number 762,1
763,3,1175,2023-07-20 13:20:35,27000,wine number 763,1
764,3,1178,2023-07-20 13:20:35,18000,wine number 764,1
765,3,1182,2023-07-20 13:20:35,23000,wine number 765,1
766,3,1185,2023-07-20 13:20:35,22000,wine number 766,1
767,3,1187,2023-07-20 13:20:35,35000,wine number 767,1
768,3,1189,2023-07-20 13:20:35,25000,wine number 768,1
769,3,1194,2023-07-20 13:20:35,23000,wine number 769,1
770,3,1197,2023-07-20 13:20:35,32000,wine number 770,1
771,3,1198,2023-07-20 13:20:35,18000,wine number 771,1
772,3,1201,2023-07-20 13:20:35,35000,wine number 772,1
773,3,1205,2023-07-20 13:20:35,35000,wine number 773,1
774,3,1206,2023-07-20 13:20:35,35000,wine number 774,1
775,3,1210,2023-07-20 13:20:35,20000,wine number 775,1
776,3,1213,2023-07-20 13:20:35,35000,wine number 776,1
777,3,1214,2023-07-20 13:20:35,25000,wine number 777,1
778,3,1215,2023-07-20 13:20:35,32000,wine number 778,1
779,3,1217,2023-07-20 13:20:35,28000,wine number 779,1
780,3,1218,2023-07-20 13:20:35,27000,wine number 780,1
781,3,1219,2023-07-20 13:20:35,30000,wine number 781,1
782,3,1227,2023-07-20 13:20:35,35000,wine number 782,1
783,3,1233,2023-07-20 13:20:35,35000,wine number 783,1
784,3,1237,2023-07-20 13:20:35,32000,wine number 784,1
785,3,1241,2023-07-20 13:20:35,30000,wine number 785,1
786,3,1242,2023-07-20 13:20:35,32000,wine number 786,1
787,3,1243,2023-07-20 13:20:35,33000,wine number 787,1
788,3,1249,2023-07-20 13:20:35,35000,wine number 788,1
789,3,1250,2023-07-20 13:20:35,25000,wine number 789,1
790,3,1253,2023-07-20 13:20:35,37000,wine number 790,1
791,3,1254,2023-07-20 13:20:35,33000,wine number 791,1
792,3,1257,2023-07-20 13:20:35,22000,wine number 792,1
793,3,1259,2023-07-20 13:20:35,18000,wine number 793,1
794,3,1266,2023-07-20 13:20:35,18000,wine number 794,1
795,3,1267,2023-07-20 13:20:35,32000,wine number 795,1
796,3,1269,2023-07-20 13:20:35,28000,wine number 796,1
797,3,1270,2023-07-20 13:20:35,18000,wine number 797,1
798,3,1271,2023-07-20 13:20:35,32000,wine number 798,1
799,3,1274,2023-07-20 13:20:35,20000,wine number 799,1
800,3,1275,2023-07-20 13:20:35,23000,wine number 800,1
801,3,1277,2023-07-20 13:20:35,28000,wine number 801,1
802,3,1282,2023-07-20 13:20:35,22000,wine number 802,1
803,3,1293,2023-07-20 13:20:35,37000,wine number 803,1
804,3,1294,2023-07-20 13:20:35,30000,wine number 804,1
805,3,1297,2023-07-20 13:20:35,27000,wine number 805,1
806,3,1301,2023-07-20 13:20:35,25000,wine number 806,1
807,3,1303,2023-07-20 13:20:35,27000,wine number 807,1
808,3,1311,2023-07-20 13:20:35,35000,wine number 808,1
809,3,1313,2023-07-20 13:20:35,37000,wine number 809,1
810,3,1319,2023-07-20 13:20:35,22000,wine number 810,1
811,3,1322,2023-07-20 13:20:35,18000,wine number 811,1
812,3,1323,2023-07-20 13:20:35,37000,wine number 812,1
813,3,1330,2023-07-20 13:20:35,27000,wine number 813,1
814,3,1337,2023-07-20 13:20:35,30000,wine number 814,1
815,3,1341,2023-07-20 13:20:35,35000,wine number 815,1
816,3,1350,2023-07-20 13:20:35,23000,wine number 816,1
817,3,1362,2023-07-20 13:20:35,33000,wine number 817,1
818,3,1370,2023-07-20 13:20:35,27000,wine number 818,1
819,3,1377,2023-07-20 13:20:35,30000,wine number 819,1
820,3,1382,2023-07-20 13:20:35,37000,wine number 820,1
821,3,1389,2023-07-20 13:20:35,37000,wine number 821,1
822,4,2,2023-07-20 13:20:35,22000,wine number 822,1
823,4,6,2023-07-20 13:20:35,33000,wine number 823,1
824,4,11,2023-07-20 13:20:35,27000,wine number 824,1
825,4,13,2023-07-20 13:20:35,33000,wine number 825,1
826,4,15,2023-07-20 13:20:35,23000,wine number 826,1
827,4,17,2023-07-20 13:20:35,23000,wine number 827,1
828,4,18,2023-07-20 13:20:35,30000,wine number 828,1
829,4,19,2023-07-20 13:20:35,22000,wine number 829,1
830,4,21,2023-07-20 13:20:35,30000,wine number 830,1
831,4,23,2023-07-20 13:20:35,25000,wine number 831,1
832,4,25,2023-07-20 13:20:35,30000,wine number 832,1
833,4,26,2023-07-20 13:20:35,28000,wine number 833,1
834,4,29,2023-07-20 13:20:35,18000,wine number 834,1
